nuclear curve 3 for timepoint index 37
-5.5905,-5.7836,-23.506
-6.9917,-9.4213,-27.72
-8.4893,-13.542,-31.404
-8.5541,-17.342,-35.671
-6.561,-20.938,-39.58
-4.1462,-25.586,-41.772
-2.0726,-30.914,-42.118
0.88434,-35.803,-42.035
4.6517,-40.062,-42.748
9.7828,-42.442,-43.755
15.172,-44.265,-44.453
20.815,-44.698,-44.599
26.417,-44.137,-43.566
31.775,-43.158,-41.749
35.887,-41.422,-38.272
38.659,-39.28,-33.743
39.584,-37.292,-28.478
38.704,-35.596,-23.064
37.29,-33.945,-17.743
35.952,-32.437,-12.359
34.518,-30.774,-7.0481
32.938,-29.427,-1.6953
32.3,-27.659,3.7109
33.76,-25.453,8.7815
37.863,-26.67,10.535
41.089,-30.228,7.6324
42.291,-32.666,2.6045
42.935,-34.57,-2.7798
43.894,-36.051,-8.2439
44.853,-36.617,-13.868
45.752,-35.936,-19.491
46.622,-34.483,-24.978
47.767,-32.879,-30.364
50.519,-32.664,-35.246
54.655,-35.139,-38.063
59.455,-38.183,-38.797
64.528,-39.343,-40.283
67.756,-36.374,-43.683
71.612,-33.493,-46.401
77.243,-32.711,-46.318
82.774,-31.698,-45.184
86.884,-27.837,-45.646
90.929,-23.778,-46.048
94.916,-19.783,-45.183
97.941,-15.595,-42.689
100.09,-11.503,-39.312
102.05,-7.9557,-35.236
104.68,-4.4268,-31.576
109.26,-4.3451,-30.026
111.73,-8.67,-32.288
112.09,-13.659,-35.08
111.62,-19.006,-37.106
111,-24.575,-38.347
110.3,-30.243,-38.647
109.77,-35.869,-37.67
109.3,-41.307,-35.898
109.95,-46.435,-33.459
113.72,-50.528,-33.292
118.86,-52.999,-32.808
123.79,-54.923,-30.703
128.09,-56.311,-27.169
131.4,-57.401,-22.61
133.98,-58.328,-17.56
136.48,-58.788,-12.415
139.42,-58.405,-7.5015
142.45,-57.363,-2.724
145.24,-55.616,1.9724
148.32,-53.247,6.2027
152.29,-50.903,9.4999
157.71,-50.418,10.861
163.17,-52.122,10.312
168.69,-53.523,9.5454
174.39,-53.265,9.0757
179.47,-52.051,6.9521
183.4,-49.983,3.3869
186.91,-47.377,-0.34375
190.69,-45.7,-4.2867
194.91,-44.151,-7.8404
199.63,-41.822,-10.022
204.44,-38.898,-11.177
209.45,-36.151,-11.604
214.44,-33.305,-11.554
219.04,-29.892,-11.392
223.11,-25.843,-11.397
226.94,-21.554,-11.6
230.82,-17.322,-11.735
234.78,-13.167,-11.997
238.75,-9.0306,-12.382
242.71,-4.8827,-12.076
245.2,-0.27731,-10.286
245.97,4.6945,-7.5912
245.23,9.6774,-4.9104
242.66,13.999,-2.227
240.27,18.014,1.0996
238.72,21.962,4.9691
236.9,25.842,8.7966
233.79,29.148,12.267
230.12,31.941,15.693
226.42,33.587,19.733
222.9,34.371,24.198
