# Row: Time, Column: Sampled points
2.256249999999999922e-01,-1.430579999999999907e-01,-3.388280000000000181e-01,1.910020000000000051e-01,2.431190000000000018e-01,2.911329999999999751e-01,1.759050000000000058e-01,3.572040000000000215e-01,3.710100000000000203e-02,-3.782699999999999951e-02,1.546420000000000017e-01,3.439519999999999800e-01,1.052799999999999916e-02,9.664699999999999680e-02,2.169830000000000092e-01,-2.638100000000000167e-02,-2.870849999999999791e-01,-3.313360000000000194e-01,-3.064040000000000097e-01,-1.903700000000000114e-01,-1.591879999999999962e-01,-1.253600000000000027e-02,3.165999999999999977e-03,-1.468200000000000061e-02,-8.954000000000000153e-03,-4.764899999999999691e-02,1.565529999999999977e-01,-1.785110000000000030e-01,3.644160000000000177e-01,-2.115699999999999872e-02,-1.687210000000000099e-01,-2.249369999999999981e-01,-7.175499999999999934e-02,-5.049100000000000116e-02,-9.006100000000000216e-02,-1.941730000000000123e-01,-2.307069999999999954e-01,-7.518900000000000583e-02,8.722599999999999798e-02,9.639100000000000446e-02,9.091399999999999482e-02,7.427599999999999481e-02,-1.480239999999999889e-01,-1.933809999999999973e-01,-6.402700000000000058e-02,3.648589999999999889e-01,-6.659199999999999842e-02,-8.111500000000000654e-02,2.609029999999999960e-01,3.185499999999999998e-01,1.538819999999999910e-01,3.121000000000000076e-03,9.622600000000000597e-02,-3.207600000000000035e-02,-1.602099999999999913e-01,-8.126500000000000390e-02,9.543699999999999406e-02,3.641599999999999837e-01,2.406439999999999968e-01,1.270370000000000110e-01,1.705170000000000019e-01,1.442400000000000071e-01,1.311849999999999961e-01,-3.291299999999999781e-02,5.704200000000000242e-02,7.002700000000000591e-02,-3.566840000000000011e-01,-8.545099999999999918e-02,6.102099999999999885e-02,3.221519999999999939e-01,1.838589999999999947e-01,9.830999999999999461e-02,3.604020000000000001e-01,1.793859999999999899e-01,-1.033749999999999947e-01,-2.999959999999999849e-01,3.448120000000000074e-01,2.863330000000000042e-01,8.500599999999999823e-02,1.463270000000000126e-01,-4.401100000000000151e-02,2.077700000000000033e-02,4.014899999999999719e-02,-9.999700000000000255e-02,-7.112599999999999478e-02,-1.027600000000000041e-02,3.315460000000000074e-01,2.292460000000000053e-01,-1.301879999999999982e-01,-2.624000000000000221e-01,-8.789600000000000191e-02,4.761300000000000254e-02,-1.354849999999999943e-01,1.651090000000000058e-01,-1.319960000000000022e-01,-7.503600000000000547e-02,6.222099999999999853e-02
9.575200000000000378e-02,3.418140000000000067e-01,2.807499999999999926e-02,-3.324099999999999833e-01,2.562329999999999885e-01,3.521469999999999878e-01,2.047650000000000026e-01,1.325729999999999964e-01,3.641159999999999952e-01,1.816669999999999952e-01,-5.034000000000000280e-02,-1.241290000000000032e-01,-2.388619999999999910e-01,-8.799999999999999489e-02,5.265199999999999741e-02,-3.500980000000000203e-01,-3.300370000000000248e-01,-1.108999999999999960e-03,-9.656599999999999906e-02,-3.645959999999999757e-01,-4.529099999999999793e-02,-6.625499999999999445e-02,-6.435200000000000642e-02,5.388899999999999940e-02,6.138600000000000306e-02,-8.297000000000000555e-03,-6.285499999999999421e-02,-1.540439999999999865e-01,-3.063899999999999957e-01,-3.502910000000000190e-01,3.530300000000000105e-01,-3.243599999999999955e-02,-1.199899999999999994e-01,-2.010999999999999940e-02,1.069100000000000085e-02,-2.570450000000000235e-01,-3.185149999999999926e-01,-9.035600000000000576e-02,4.012099999999999694e-02,1.727750000000000119e-01,2.039910000000000057e-01,3.638129999999999975e-01,-3.396719999999999740e-01,-1.422999999999999959e-02,1.270270000000000010e-01,3.148230000000000195e-01,-2.959660000000000069e-01,-1.441620000000000124e-01,1.783710000000000018e-01,3.483620000000000050e-01,1.582129999999999925e-01,1.127200000000000077e-02,2.419100000000000070e-02,-4.043499999999999872e-02,-2.241190000000000127e-01,-3.103799999999999892e-01,-3.105350000000000055e-01,-2.564009999999999900e-01,5.066000000000000190e-03,2.846859999999999946e-01,1.288870000000000016e-01,-3.644740000000000202e-01,-3.610729999999999773e-01,-8.226400000000000379e-02,7.044999999999999873e-02,-2.005869999999999875e-01,-9.969899999999999596e-02,-5.905500000000000332e-02,6.009799999999999864e-02,2.612470000000000070e-01,2.328399999999999914e-02,1.398129999999999928e-01,3.506139999999999812e-01,-1.311999999999999972e-02,-9.465099999999999902e-02,3.599419999999999842e-01,-3.244099999999999762e-02,-2.396179999999999977e-01,-1.273990000000000122e-01,6.568799999999999639e-02,-3.405299999999999994e-02,-1.552899999999999940e-02,-4.198999999999999608e-03,-4.714600000000000041e-02,-7.542400000000000493e-02,-1.907100000000000115e-02,2.901529999999999943e-01,1.894079999999999930e-01,-2.092650000000000066e-01,-1.938620000000000065e-01,-5.846900000000000014e-02,1.705900000000000125e-02,-9.086199999999999832e-02,2.595599999999999991e-02,-7.840700000000000447e-02,-8.711599999999999899e-02,4.160099999999999909e-02
4.644800000000000317e-02,2.885759999999999992e-01,1.965610000000000135e-01,-8.253230000000000288e-01,2.969649999999999790e-01,3.658839999999999870e-01,1.647470000000000045e-01,8.043200000000000349e-02,3.650019999999999931e-01,2.451979999999999993e-01,-3.782300000000000245e-02,-2.108500000000000096e-01,-4.261299999999999810e-02,2.644130000000000091e-01,3.622890000000000277e-01,-6.235099999999999670e-02,-3.136160000000000059e-01,-3.629060000000000064e-01,-1.721360000000000112e-01,-1.776880000000000126e-01,-2.028459999999999985e-01,9.731299999999999673e-02,4.667299999999999921e-02,-4.770300000000000235e-02,-1.268759999999999888e-01,2.338300000000000101e-02,1.568500000000000102e-02,-2.299609999999999987e-01,-1.207199999999999940e-02,1.632800000000000085e-01,3.343260000000000121e-01,-1.352849999999999886e-01,-2.927109999999999990e-01,-1.376219999999999943e-01,-7.544800000000000118e-02,-3.068350000000000244e-01,-2.487040000000000084e-01,-2.031600000000000072e-02,-6.035999999999999699e-03,1.045240000000000058e-01,1.681999999999999884e-01,8.721800000000000386e-02,3.608999999999999795e-03,-1.195630000000000026e-01,-2.661979999999999902e-01,-3.669830000000000036e-01,-2.566470000000000140e-01,-8.309500000000000219e-02,1.394730000000000136e-01,3.194580000000000197e-01,1.823269999999999891e-01,2.501400000000000151e-02,-1.382309999999999928e-01,-1.138060000000000044e-01,-1.196730000000000016e-01,-4.216500000000000109e-02,3.196049999999999724e-01,3.662770000000000192e-01,9.348700000000000065e-02,6.362999999999999733e-03,-3.228909999999999836e-01,3.116430000000000033e-01,-2.403069999999999928e-01,-3.270830000000000126e-01,-3.627659999999999774e-01,1.426679999999999893e-01,-2.737519999999999953e-01,-1.027040000000000036e-01,-1.045470000000000010e-01,3.169739999999999780e-01,3.664499999999999980e-01,6.901599999999999402e-02,1.747279999999999944e-01,3.524780000000000135e-01,4.792300000000000032e-02,7.209699999999999442e-02,2.801910000000000234e-01,6.629899999999999682e-02,-3.042409999999999837e-01,-9.676700000000000579e-02,-7.093999999999999612e-03,5.931999999999999773e-03,5.326000000000000005e-03,-4.183800000000000019e-02,-9.168199999999999961e-02,-3.933099999999999791e-02,1.454120000000000135e-01,2.314430000000000098e-01,-1.092640000000000000e-01,-3.184100000000000263e-01,-1.693899999999999920e-02,8.174999999999999975e-03,-1.910000000000000077e-04,-4.662600000000000078e-02,-4.538600000000000273e-02,-6.625699999999999645e-02,-7.330399999999999416e-02
2.369410000000000127e-01,-6.224899999999999878e-02,3.569609999999999728e-01,1.208319999999999950e-01,3.102110000000000145e-01,2.885150000000000214e-01,1.519850000000000090e-01,3.237309999999999910e-01,1.679999999999999907e-04,-3.161999999999999880e-03,3.033390000000000253e-01,2.550100000000000144e-01,5.837400000000000228e-02,3.298500000000000043e-02,-7.020500000000000351e-02,-1.258350000000000024e-01,-2.291950000000000098e-01,-3.537239999999999829e-01,-1.129669999999999980e-01,-6.986900000000000055e-02,-1.623529999999999973e-01,-2.772300000000000111e-02,6.549800000000000066e-02,-5.577700000000000019e-02,-9.150500000000000300e-02,-8.074499999999999733e-02,-3.403699999999999781e-02,-3.592339999999999978e-01,-3.047239999999999949e-01,-3.308030000000000137e-01,-1.798069999999999946e-01,-7.399500000000000521e-02,-8.560099999999999654e-02,-4.218600000000000128e-02,1.476500000000000035e-02,-3.659549999999999748e-01,-3.036889999999999867e-01,1.983020000000000060e-01,3.576900000000000218e-02,1.101599999999999975e-02,1.024550000000000044e-01,-4.647300000000000042e-02,-3.865899999999999892e-02,1.186900000000000038e-01,-3.706430000000000002e-01,-7.128600000000000214e-02,6.308999999999999331e-02,8.583499999999999464e-02,1.098100000000000048e-01,3.477290000000000103e-01,2.353270000000000084e-01,-1.506000000000000047e-02,-2.066099999999999881e-01,-1.426159999999999928e-01,-4.692299999999999943e-02,-6.481800000000000062e-02,-2.213410000000000100e-01,4.556600000000000233e-02,-2.697240000000000193e-01,-2.078820000000000112e-01,-1.068759999999999988e-01,-5.779299999999999715e-02,-3.299200000000000049e-02,-1.628400000000000125e-01,-3.802799999999999930e-02,-1.396930000000000116e-01,7.293000000000000003e-03,1.363159999999999927e-01,1.933420000000000138e-01,2.244629999999999959e-01,3.272260000000000169e-01,2.041570000000000051e-01,1.104210000000000053e-01,3.611759999999999970e-01,2.063020000000000131e-01,2.370999999999999844e-03,-1.107910000000000006e-01,-2.255739999999999967e-01,-2.723999999999999859e-03,2.321779999999999955e-01,7.689500000000000501e-02,8.033099999999999963e-02,4.531000000000000305e-02,2.248899999999999857e-02,-4.387900000000000134e-02,-9.926000000000000101e-02,-3.207999999999999741e-02,3.218380000000000130e-01,3.701789999999999803e-01,-3.225489999999999746e-01,-1.071990000000000026e-01,-5.499999999999999681e-03,1.546699999999999985e-02,-2.201510000000000133e-01,-9.530399999999999983e-02,1.445369999999999988e-01,3.709500000000000297e-02
-2.080720000000000069e-01,2.166829999999999867e-01,-9.864900000000000058e-02,4.569079999999999808e-01,2.998319999999999874e-01,2.478789999999999882e-01,2.057740000000000125e-01,2.883629999999999804e-01,3.211800000000000072e-02,-3.413000000000000062e-02,2.817160000000000220e-01,3.114839999999999831e-01,3.964899999999999675e-02,9.818300000000000638e-02,-4.964299999999999963e-02,-2.420539999999999914e-01,-2.053379999999999928e-01,-1.183320000000000066e-01,-2.522840000000000082e-01,-3.410940000000000083e-01,-5.081399999999999806e-02,-6.838999999999999593e-03,7.492699999999999361e-02,1.685000000000000039e-02,-6.070199999999999901e-02,-1.400029999999999886e-01,-2.511959999999999749e-01,-1.442420000000000091e-01,-2.733860000000000179e-01,-1.295209999999999972e-01,-8.950400000000000023e-02,6.256200000000000649e-02,-3.583499999999999880e-02,-5.168699999999999684e-02,-1.409130000000000105e-01,-3.315500000000000114e-01,6.975099999999999356e-02,9.852099999999999747e-02,2.224999999999999981e-03,7.379299999999999748e-02,9.823400000000000187e-02,2.193499999999999964e-02,7.464400000000000202e-02,-3.604209999999999914e-01,-3.405190000000000161e-01,-2.816170000000000062e-01,-3.597870000000000235e-01,1.317699999999999948e-02,2.089989999999999903e-01,3.647329999999999739e-01,7.156700000000000561e-02,-1.073039999999999966e-01,-2.628590000000000093e-01,-5.545999999999999715e-03,-1.584879999999999900e-01,-1.940610000000000113e-01,-1.129109999999999975e-01,-3.584300000000000264e-01,-2.132759999999999934e-01,-1.884840000000000126e-01,-1.099500000000000061e-01,2.493000000000000077e-02,-3.490039999999999809e-01,-9.209000000000000519e-02,3.188900000000000068e-02,-3.651510000000000034e-01,1.023919999999999969e-01,1.358640000000000125e-01,3.253249999999999753e-01,2.284980000000000067e-01,2.783459999999999823e-01,1.064110000000000056e-01,3.563149999999999928e-01,2.338880000000000126e-01,-2.891399999999999873e-02,-2.888149999999999884e-01,-3.646659999999999902e-01,-1.643000000000000016e-02,2.197389999999999899e-01,1.484119999999999884e-01,1.072799999999999969e-02,2.021999999999999926e-03,-3.717600000000000071e-02,-4.324000000000000066e-02,-4.224999999999999589e-03,1.027809999999999974e-01,3.003120000000000234e-01,2.000199999999999895e-02,-3.203259999999999996e-01,-1.323030000000000039e-01,3.529100000000000292e-02,7.483000000000000068e-03,-1.298950000000000105e-01,-1.828950000000000020e-01,5.313999999999999974e-02,8.700099999999999500e-02,-2.134199999999999986e-02
2.572320000000000162e-01,4.331999999999999740e-02,3.467529999999999779e-01,3.677710000000000146e-01,2.948230000000000017e-01,2.989430000000000143e-01,2.019589999999999996e-01,2.943979999999999930e-01,3.053499999999999964e-02,-4.851300000000000057e-02,8.289799999999999947e-02,3.679459999999999953e-01,-7.216100000000000292e-02,9.165099999999999636e-02,1.897030000000000105e-01,-6.852900000000000658e-02,-3.685559999999999947e-01,-4.566999999999999879e-03,-1.810930000000000040e-01,-3.076800000000000090e-01,8.696299999999999863e-02,6.536599999999999355e-02,6.446100000000000441e-02,6.094800000000000217e-02,-4.631300000000000000e-02,-1.196229999999999932e-01,-2.589899999999999980e-01,-2.674340000000000050e-01,-3.133969999999999811e-01,-3.297229999999999883e-01,-3.400270000000000237e-01,-2.609940000000000038e-01,-1.541180000000000050e-01,-6.487199999999999911e-02,-2.600699999999999887e-02,-2.608829999999999760e-01,-3.638270000000000115e-01,1.850759999999999905e-01,1.956799999999999859e-02,-2.616500000000000076e-02,1.408799999999999983e-02,9.193900000000000683e-02,1.995419999999999972e-01,3.226999999999999834e-03,-1.870010000000000006e-01,-3.239049999999999985e-01,-3.664220000000000255e-01,-6.176399999999999946e-02,7.096600000000000130e-02,3.149460000000000037e-01,3.406489999999999796e-01,-8.189000000000000445e-02,-1.431479999999999975e-01,-8.303699999999999970e-02,-8.290300000000000447e-02,-3.136550000000000171e-01,-1.065149999999999986e-01,-8.730100000000000360e-02,-3.686800000000000077e-01,-3.258510000000000018e-01,-6.462299999999999989e-02,5.442400000000000015e-02,-2.606899999999999842e-02,-3.476159999999999806e-01,-1.605489999999999973e-01,-2.764070000000000138e-01,-2.930299999999999919e-02,1.121589999999999948e-01,1.408570000000000100e-01,3.126209999999999822e-01,3.404090000000000171e-01,1.118210000000000037e-01,1.738719999999999988e-01,3.655999999999999805e-01,1.286640000000000006e-01,-2.035999999999999963e-02,-1.514540000000000053e-01,2.500000000000000052e-03,6.049500000000000016e-02,1.517999999999999905e-01,1.053830000000000044e-01,2.099600000000000077e-02,1.658000000000000099e-02,-4.052300000000000346e-02,-4.345899999999999763e-02,1.655000000000000004e-03,3.673839999999999884e-01,2.886790000000000189e-01,-1.890409999999999868e-01,-2.690649999999999986e-01,-8.830999999999999961e-02,-7.919999999999999523e-04,9.399399999999999422e-02,-3.293299999999999700e-02,-1.499080000000000135e-01,-8.191199999999999870e-02,7.281400000000000372e-02
-1.408959999999999935e-01,-2.889789999999999859e-01,-6.865999999999999708e-03,1.712259999999999893e-01,2.750569999999999959e-01,2.194409999999999972e-01,2.828530000000000211e-01,1.398340000000000138e-01,-1.016880000000000006e-01,3.064899999999999847e-01,3.369590000000000085e-01,2.384700000000000014e-02,-1.456600000000000082e-02,3.632500000000000312e-02,-2.573329999999999784e-01,-1.679509999999999892e-01,-8.465399999999999314e-02,-1.129160000000000025e-01,-3.662529999999999952e-01,-5.646500000000000130e-02,-1.106850000000000056e-01,3.940899999999999959e-02,1.343719999999999914e-01,-7.435999999999999902e-03,-8.258799999999999475e-02,-1.865719999999999879e-01,-2.401280000000000081e-01,-3.275089999999999946e-01,-3.563000000000000056e-01,-5.164400000000000240e-02,2.890690000000000204e-01,3.637380000000000058e-01,1.472599999999999951e-02,-6.297999999999999779e-03,-3.471799999999999886e-02,-2.340639999999999943e-01,1.558130000000000071e-01,1.271289999999999920e-01,-1.636000000000000084e-03,-3.456999999999999656e-02,-2.388200000000000045e-02,9.677900000000000391e-02,1.500259999999999927e-01,-1.173960000000000004e-01,-1.218199999999999977e-01,-3.447330000000000116e-01,-7.485999999999999599e-02,7.008999999999999606e-03,2.980199999999999863e-02,3.363200000000000078e-01,-9.327699999999999880e-02,-1.375609999999999888e-01,-1.024219999999999992e-01,-1.485640000000000016e-01,-3.651159999999999961e-01,-1.089760000000000034e-01,-2.082720000000000127e-01,-5.226700000000000096e-02,-3.508129999999999860e-01,-1.035200000000000009e-01,6.527999999999999949e-03,-3.305400000000000005e-02,-2.288910000000000111e-01,-3.535139999999999949e-01,-2.145680000000000087e-01,-2.911099999999999799e-01,1.411350000000000104e-01,1.611809999999999909e-01,1.683489999999999986e-01,3.608879999999999866e-01,1.594780000000000086e-01,1.232459999999999944e-01,3.461359999999999992e-01,2.896460000000000146e-01,1.301849999999999952e-01,3.374670000000000170e-01,3.414329999999999865e-01,6.998400000000000454e-02,1.334100000000000008e-01,8.390699999999999548e-02,3.372399999999999703e-02,1.364199999999999961e-02,7.492999999999999661e-03,1.855700000000000058e-02,6.295000000000000595e-02,2.841239999999999877e-01,2.501269999999999882e-01,-1.648439999999999905e-01,-1.729719999999999869e-01,-1.123500000000000019e-02,-2.175399999999999903e-02,1.194800000000000029e-02,-5.473499999999999893e-02,-6.529100000000000181e-02,-2.124310000000000087e-01,1.455639999999999989e-01,-2.508700000000000166e-02
8.858099999999999308e-02,3.223210000000000242e-01,1.285050000000000081e-01,4.732450000000000268e-01,3.567060000000000231e-01,2.636789999999999967e-01,3.167389999999999928e-01,1.421270000000000033e-01,-1.131869999999999959e-01,2.208900000000000099e-02,3.536349999999999771e-01,9.431100000000000594e-02,-2.309900000000000148e-02,-6.414999999999999696e-03,3.368600000000000066e-02,-2.558210000000000206e-01,-1.430960000000000010e-01,-5.616299999999999765e-02,-7.182700000000000196e-02,2.916279999999999983e-01,-2.226399999999999907e-02,8.130000000000000291e-04,1.161869999999999986e-01,-2.339600000000000013e-02,-9.618599999999999373e-02,-1.229129999999999945e-01,-1.042099999999999971e-01,-3.556119999999999837e-01,-1.363290000000000057e-01,7.151399999999999424e-02,1.102209999999999995e-01,2.420140000000000069e-01,6.922200000000000575e-02,-9.827999999999999931e-03,-2.056920000000000137e-01,-3.513310000000000044e-01,-3.464699999999999724e-02,-4.108099999999999946e-02,8.047500000000000486e-02,6.240500000000000214e-02,1.410900000000000001e-02,2.412399999999999961e-02,1.692980000000000040e-01,9.067600000000000660e-02,-3.617830000000000212e-01,-3.703000000000000128e-03,-1.449999999999999900e-03,1.033519999999999994e-01,1.259740000000000026e-01,2.875559999999999783e-01,2.069630000000000081e-01,-1.401620000000000088e-01,-2.078490000000000060e-01,-1.350590000000000124e-01,-1.194849999999999940e-01,2.738499999999999823e-01,1.741280000000000050e-01,3.176829999999999932e-01,-1.734370000000000078e-01,-2.716250000000000053e-01,1.040920000000000040e-01,5.553299999999999903e-02,-2.276779999999999915e-01,-3.587500000000000133e-01,-1.873660000000000048e-01,-2.537860000000000116e-01,-6.792299999999999727e-02,1.071560000000000012e-01,1.495160000000000100e-01,3.611849999999999783e-01,2.585629999999999873e-01,9.361200000000000077e-02,3.272039999999999949e-01,3.315859999999999919e-01,1.168020000000000030e-01,-4.091899999999999704e-02,-8.744000000000000383e-02,-4.257600000000000273e-02,1.502020000000000022e-01,1.076050000000000062e-01,3.466999999999999943e-02,1.090740000000000043e-01,2.564200000000000160e-02,-2.674400000000000041e-02,4.478599999999999942e-02,2.301040000000000030e-01,-1.265370000000000106e-01,-3.332640000000000047e-01,-1.580090000000000106e-01,-4.700399999999999717e-02,5.796500000000000263e-02,6.201999999999999874e-02,-7.664300000000000279e-02,-9.558899999999999342e-02,-5.383299999999999891e-02,3.363599999999999923e-02,3.487699999999999828e-02
-3.297530000000000183e-01,7.718300000000000161e-02,3.611940000000000150e-01,3.125240000000000240e-01,2.495699999999999863e-01,2.355079999999999951e-01,3.200749999999999984e-01,7.334300000000000541e-02,-5.104000000000000203e-02,1.548579999999999957e-01,3.612759999999999860e-01,-6.237999999999999795e-02,-2.798799999999999899e-02,5.193999999999999832e-03,-1.956189999999999873e-01,-5.911999999999999894e-02,2.173000000000000018e-03,-6.661999999999999866e-02,-3.171149999999999802e-01,-8.263900000000000412e-02,-7.571999999999999738e-03,3.671399999999999664e-02,5.494700000000000278e-02,-1.289999999999999914e-04,-1.404799999999999938e-01,-1.848009999999999931e-01,-1.798029999999999906e-01,-1.910109999999999864e-01,-1.819749999999999979e-01,-7.257900000000000462e-02,9.438199999999999368e-02,2.278179999999999927e-01,1.568500000000000102e-02,-4.386799999999999727e-02,-3.428599999999999981e-01,-1.825440000000000118e-01,9.472099999999999964e-02,-6.590799999999999437e-02,-2.688099999999999865e-02,9.806199999999999639e-02,8.650800000000000156e-02,1.166370000000000046e-01,3.406190000000000051e-01,1.398469999999999991e-01,1.821629999999999916e-01,-2.838249999999999940e-01,-1.124990000000000018e-01,5.454699999999999827e-02,3.508270000000000000e-01,1.736330000000000096e-01,-8.206800000000000206e-02,-1.411799999999999999e-01,-1.931360000000000021e-01,-3.240460000000000007e-01,1.735999999999999913e-03,3.390480000000000160e-01,3.172889999999999877e-01,1.678010000000000057e-01,-1.155729999999999952e-01,-5.214400000000000285e-02,5.622499999999999720e-02,-1.999599999999999989e-02,-2.994399999999999840e-01,-1.684730000000000116e-01,-3.597790000000000155e-01,-1.169670000000000015e-01,-7.129999999999999836e-04,1.918489999999999918e-01,3.212809999999999833e-01,3.332490000000000174e-01,9.754200000000000370e-02,1.779179999999999928e-01,3.582629999999999981e-01,2.281150000000000122e-01,9.259299999999999475e-02,-3.111490000000000089e-01,-3.554530000000000189e-01,-5.228900000000000214e-02,1.652129999999999987e-01,3.359899999999999692e-02,5.212200000000000166e-02,-6.729999999999999871e-03,-1.215300000000000061e-02,5.204600000000000198e-02,3.468979999999999841e-01,2.558210000000000206e-01,-1.578769999999999896e-01,-2.419979999999999909e-01,-1.623860000000000026e-01,-7.518099999999999783e-02,4.660600000000000159e-02,-3.588000000000000043e-03,-6.649700000000000055e-02,-1.769479999999999942e-01,-5.034399999999999986e-02,2.511100000000000138e-02,1.973099999999999854e-02
-8.484999999999999487e-03,2.902739999999999765e-01,1.925469999999999959e-01,3.205640000000000156e-01,2.449490000000000001e-01,2.667169999999999819e-01,2.707999999999999852e-01,1.187010000000000010e-01,-6.351800000000000501e-02,1.032800000000000037e-02,2.733860000000000179e-01,-2.194000000000000117e-02,-4.863800000000000068e-02,-1.032969999999999999e-01,-1.743480000000000030e-01,-1.332119999999999971e-01,1.023310000000000053e-01,-2.205010000000000026e-01,-3.606599999999999806e-01,-1.261919999999999986e-01,3.252200000000000230e-02,1.061800000000000070e-02,1.419699999999999955e-02,-5.680000000000000370e-04,-8.803099999999999814e-02,-1.420829999999999871e-01,-1.860330000000000039e-01,3.120249999999999968e-01,3.610479999999999801e-01,5.994800000000000129e-02,2.835670000000000135e-01,3.603239999999999776e-01,1.476560000000000095e-01,3.086500000000000007e-02,-2.490179999999999894e-01,5.545900000000000135e-02,6.347300000000000164e-02,3.318600000000000022e-02,1.681399999999999909e-02,-1.120699999999999995e-02,4.058500000000000302e-02,1.058850000000000069e-01,3.328119999999999967e-01,-1.460720000000000074e-01,9.919999999999999651e-02,-3.162980000000000236e-01,-1.927790000000000059e-01,-5.166300000000000059e-02,2.886549999999999949e-01,4.768100000000000116e-02,-1.012050000000000033e-01,-2.655359999999999943e-01,-8.779499999999999804e-02,-2.155289999999999984e-01,-2.115329999999999988e-01,-8.450299999999999478e-02,-2.667499999999999871e-01,-2.462030000000000052e-01,-1.630709999999999937e-01,-1.168539999999999995e-01,-9.595900000000000263e-02,-1.255000000000000004e-01,-2.098300000000000165e-02,-3.599950000000000094e-01,-2.473470000000000113e-01,-1.240910000000000069e-01,-3.150000000000000022e-03,9.399599999999999622e-02,1.483279999999999876e-01,3.304030000000000022e-01,1.626559999999999950e-01,1.275169999999999915e-01,2.995709999999999762e-01,3.352609999999999757e-01,1.276029999999999942e-01,2.075980000000000047e-01,1.223289999999999933e-01,5.538599999999999773e-02,9.557599999999999429e-02,2.550699999999999842e-02,6.434999999999999748e-03,4.810600000000000293e-02,1.021999999999999992e-02,1.890100000000000113e-02,1.495999999999999934e-02,1.027850000000000014e-01,3.594289999999999985e-01,-1.774310000000000054e-01,-1.937719999999999998e-01,-4.112999999999999989e-02,2.089799999999999991e-02,-2.272899999999999920e-02,-6.606800000000000173e-02,-1.485910000000000009e-01,6.858999999999999819e-02,4.979299999999999699e-02,-4.853899999999999881e-02
