# Row: Time, Column: Sampled points
-4.541944455894755817e-02,-4.070374194412638980e-02,-5.053525193273981919e-02,3.428768362891981229e-03,5.608795363328940298e-02,-2.658866596670948421e-02,-3.854148831131539582e-02,9.465989535273375277e-03,1.348281281721865621e-01,1.368021448430724318e-01,9.203109257346588079e-02,3.561430762101786690e-02,-8.460232062401281880e-03,-3.051591727204606974e-02,-3.981599112748486491e-02,-4.710263474744319501e-02,-2.983238171981630188e-02,7.148405708495920823e-03,1.530046638446542345e-02,2.630686056488574804e-03,-5.899481272402099831e-03,-2.591503976884221728e-03,5.048206802891368802e-04,-1.180568114297313263e-03,-2.815471064291299227e-03,-5.975552483746547671e-04,4.662812431728147709e-03,9.341721614946528474e-03,1.532135443519405324e-02,2.880907236834450574e-02,4.518567530657301157e-02,4.956515577994768940e-02,4.937192823779283646e-02,4.601351271501451928e-02,3.395572707048045979e-02,2.085002829282410139e-02,1.274057657615279386e-02,9.909934842707367880e-03,1.374893598148776638e-02,2.344490433100706803e-02,2.048708805355367243e-02,6.149422828802007801e-03,-1.702957138081014066e-02,-4.039335830103364970e-04,1.549001385015621492e-02,9.104952949831960837e-03,-9.465254114671903252e-03,-2.235788869958373754e-02,-2.696622960991849546e-02,-3.339584192294405701e-02,-3.862923157541599262e-02,-3.819980332020404823e-02,-2.861864132620027187e-02,-2.541834747275450654e-02,-2.125163350996336908e-02,-2.031521166794664907e-02,-1.877015901552492663e-02,-1.610936317381868668e-02,-1.650306025292425441e-02,-1.826571378691220493e-02,-2.137454709732415289e-02,-1.952226887667797908e-02,-1.919627952437276755e-02,-1.919171589433123735e-03,2.606594448121505453e-02,5.731718490782215791e-02,5.905452426661494947e-02,4.385812844795741738e-02,2.236239992685672834e-02,1.765917513336870762e-02,1.197467807836071450e-02,-1.130470782746114712e-02,-3.123833871353782349e-02,-3.628224479329927865e-02,-2.495107848720947222e-02,-1.740327780505292838e-03,1.383399616417596047e-02,-5.948450451422858387e-03,-1.088593525016525419e-02,-1.720538801584110475e-02,-5.693293584249961570e-02,-1.078890641737075828e-01,-1.489652289023858933e-01,-1.580531978799608883e-01,-1.839744743588526410e-01,-1.924353528254432733e-01,-1.714133433705249121e-01,-9.461920466861900580e-02,-8.514148982549782016e-03,2.490825217342327799e-02,-1.610659973943098225e-03,-2.400020018548660108e-02,8.406299619462511558e-03,-1.924483432154041121e-02,4.653770054637471412e-03,1.550524490580472252e-02,-1.056558763420276797e-02,-2.749103694971987907e-02
-4.230867723668383512e-02,-2.572629488609840323e-02,-6.400831079808326496e-02,-7.686317892139613028e-02,5.956839106148450330e-02,-3.062390655778801651e-02,-1.874070718258352350e-02,6.151115627269023584e-02,8.283025832305587755e-02,8.799896443561455728e-02,8.900383934184931400e-02,6.021933421471429432e-02,-1.941309098459697376e-04,-4.777444383654351479e-02,-8.247010062418218268e-02,-8.300004362739665797e-02,-4.198038237236172143e-02,-2.132206525066517814e-03,1.907012988728203420e-02,1.142927663730586123e-02,-7.101976160021071342e-03,-1.085705708445016890e-02,-8.332428789859517432e-03,-2.302034221878255897e-03,-1.510944455463444913e-03,-2.211526147509535085e-03,-1.407122339104190708e-03,-3.688811440624148777e-04,6.417101369530351339e-03,3.118926791276257007e-02,4.625264423192586988e-02,4.854475183792183318e-02,4.469021438198086948e-02,3.400470307849810803e-02,1.816664834598401973e-02,8.841983491881744844e-03,6.053359565315048589e-03,2.226641220892774595e-02,4.133014008941267997e-02,3.479712057891190535e-02,1.870009406714223665e-02,1.173656222065947753e-02,8.712972574398994766e-03,2.099555991514201816e-02,2.228202698102446297e-02,7.957905166571589348e-03,-4.653127788018968612e-03,-1.255685491130055335e-02,-2.108071018044179595e-02,-3.324194127828789674e-02,-4.732088917110489207e-02,-4.714488266689256107e-02,-3.713308732756293723e-02,-3.205434433128992455e-02,-2.660890069695248314e-02,-2.261212183092085881e-02,-1.469852694080143844e-02,-1.108524803332418956e-02,-1.216201364279376022e-02,-2.002925723760812238e-02,-1.969791164318935445e-02,-1.717397447197756277e-02,-1.902424841062732436e-02,1.209324748429427927e-03,3.206582090869909696e-02,5.903821818033231500e-02,6.149971385313723893e-02,4.414063255076543929e-02,1.904413761579193051e-02,1.568200598901213147e-02,2.052249398327218519e-02,-1.120027473917208603e-02,-4.029007322043397926e-02,-3.225020226689744030e-02,-2.161674125567521199e-02,1.814787207298571969e-03,4.245828824704396022e-03,-6.248300301703402747e-03,-9.967980762923801807e-03,-1.728040742084962361e-02,-4.003222623003164365e-02,-8.435054616687333306e-02,-1.335281166918729223e-01,-1.795693853998806822e-01,-1.944743982653338865e-01,-1.899741752049212973e-01,-1.610710202205602459e-01,-9.472179245074571763e-02,-3.053816075320351514e-02,-1.443486488172759756e-02,-1.017348791491912326e-02,1.317908204609130954e-02,1.605072029332098651e-02,1.250182538716189048e-02,2.685860596793420568e-02,3.773095047816212022e-02,-1.356461963298479650e-02,-7.077040152692168351e-02
-6.757874309101115362e-02,-2.932100930603974767e-02,-5.434351476827162936e-02,-7.625091491179247782e-02,6.435918063502539532e-02,-1.975977230561321019e-02,-1.498083707932241701e-02,4.609174961219149325e-02,7.013052151217645525e-02,8.749178774387696145e-02,9.431407045018362634e-02,5.507297446573784089e-02,-9.434627799406227963e-03,-2.193445708466827335e-02,-2.207901970589028207e-02,-6.018216129125995156e-02,-5.163706063766099197e-02,-8.825716442297007122e-03,-7.597844208395839946e-03,-6.695912054626750216e-03,-5.977181915403228726e-03,-2.444373438120193021e-03,-1.948671866090988334e-03,-3.982681888926512329e-03,-8.683870435115807751e-03,-1.074579337108261951e-02,1.235698164950560724e-03,4.267013238655358552e-03,6.833936505913163449e-03,2.955669883719603402e-02,4.584323390479624893e-02,4.669653681605430429e-02,4.260219091868362729e-02,3.035295219072471629e-02,1.901920738780783077e-02,1.226927789653153335e-02,9.463412547329510746e-03,1.710205438788577406e-02,2.977826252185433731e-02,2.896182395103668109e-02,2.072095164351563795e-02,1.475380717622737543e-02,1.446037714629597008e-02,1.928895801029063134e-02,1.937340056339347666e-02,9.335300366997260207e-03,1.552826170342987318e-03,-5.798110124720549409e-03,-1.971969786513544029e-02,-3.904297173653050596e-02,-4.757935998723546861e-02,-4.638508687260184393e-02,-4.257128214389347548e-02,-3.602157805377462912e-02,-3.314284807877949934e-02,-2.673622168930175208e-02,-1.889346975830214631e-02,-1.599833255800783491e-02,-1.087598638194230832e-02,-1.249721884965018966e-02,-2.064997153604352167e-02,-2.142818628601698971e-02,-1.784405118083531513e-02,-1.418466129950803067e-02,-3.221796823104885110e-04,2.963240598367647416e-02,5.909012851449124692e-02,6.368882103645780168e-02,5.290465263870881840e-02,3.291545572196372116e-02,2.637585269379725400e-02,3.598865265563910149e-02,7.044276010032715467e-03,-3.407138295521269789e-02,-4.630509163922977983e-02,-2.773766521132315852e-02,-8.073088369728005989e-03,2.592914010127976565e-03,2.577589706709771354e-03,-8.145780094184316630e-03,-1.500470039008958319e-02,-3.690840571202490261e-02,-7.513825809434968028e-02,-1.148808660775941792e-01,-1.539363299624256221e-01,-1.903271388302062439e-01,-1.787777856970281798e-01,-1.411477711566190008e-01,-4.857158084965634837e-02,-4.129706679980491013e-02,-6.441167326306421193e-02,-3.872321193374311105e-02,-1.758923147766412384e-02,-5.132900147744110485e-03,3.275387513827382815e-03,1.303823034131336260e-02,2.755903247509002701e-02,2.258763282840389741e-02
1.085857915941547576e-02,-7.446376691057579600e-02,-4.207122702929229352e-02,-4.459075584349960625e-02,4.339377736904048016e-02,-6.158823207873064670e-02,-2.875118729939635590e-02,5.227262521564823156e-02,1.172301984441556089e-01,9.523777024155827275e-02,5.701369052483958727e-02,2.912587844426909114e-02,1.302968988025432137e-02,-1.059690170112444728e-02,-2.156516004728022129e-02,-3.216891070691707544e-02,-1.570615854354887736e-02,-9.159162153599851794e-03,-1.202195982989739953e-02,-8.756195887528803526e-03,-2.806350109523755507e-03,-3.534090913343470447e-03,-1.055386836731762173e-03,-2.048026705245395603e-03,-2.944444436864021141e-03,1.685083000521980442e-03,2.240942762068157471e-02,5.229009125929819091e-02,5.185921145401067162e-02,4.832138623816501638e-02,4.097908949400547868e-02,2.630958774938802966e-02,1.413590700388577329e-02,5.384629706924013402e-03,3.411143181376550659e-03,6.351838119867786979e-03,1.964729622063965050e-02,3.249347675448488459e-02,3.952287947918570882e-02,3.871841208696827352e-02,3.772517085372368434e-02,3.326510698339300853e-02,3.197323144338362622e-02,2.300269779211954260e-02,1.078543753573024330e-02,-8.869323686561198655e-03,-3.591073790601299887e-02,-5.014595479151071067e-02,-5.110713932744687799e-02,-5.633395020176796414e-02,-5.645627653722359168e-02,-4.978156169485249000e-02,-2.821845781523269966e-02,-9.449093743768252271e-03,-4.418818859763335750e-03,3.793074527980386853e-03,1.480179385631679757e-02,1.674460708879908430e-02,-3.766911738954005495e-02,-4.738771635132881660e-02,-3.659421435373642201e-02,-2.823253866043324775e-02,-3.070053153963779938e-02,-2.518828566401550700e-02,1.606831898250730972e-02,5.497343504269437686e-02,5.929481897781065797e-02,5.197021289371972497e-02,3.304550958393924487e-02,2.603865339062807344e-02,3.196093081717667900e-02,1.162603569749888488e-02,-1.998664991721557649e-02,-4.317765650989207477e-02,-3.251601155996210885e-02,8.298452598098922384e-03,2.868757998617808141e-02,2.981858133659004428e-02,-3.059652071628151532e-02,-3.701610632661368749e-02,-4.410785041467932960e-02,-9.915328246283708347e-02,-1.305906898308398234e-01,-1.684328268535937589e-01,-1.815343816823345446e-01,-1.757376079832928262e-01,-1.642372394737499630e-01,-1.399266077561959754e-01,-8.059467676614445741e-02,-2.390063521727211343e-02,-9.221571809857782853e-03,2.761616603000742118e-02,3.426060618255096640e-02,2.771701675706229537e-02,-2.234513660779237701e-02,-4.406788448441783385e-02,-5.009783361312991623e-02,-3.501902309614123715e-02
1.696181035256666414e-02,-3.718887905550271461e-02,-4.446876063953012631e-02,6.324632272770294369e-03,2.296979573481011325e-02,-5.997880248917891732e-02,-1.549057776654825039e-02,6.737944755872096736e-02,1.167473182400690507e-01,1.032488873765443904e-01,6.063629222448856798e-02,2.964556164280534450e-02,1.483206365349172204e-02,-8.003174614058181091e-03,-2.479555800724390566e-02,-3.756314454699147265e-02,-1.338071899839640179e-02,9.514990188910261645e-03,2.849444278874568859e-03,-6.089487579546806577e-03,-7.249042980683767512e-03,-8.229206336952824344e-03,-5.503707061450113271e-03,-4.301043130799479808e-03,-4.277867200813983799e-03,1.186547111386542170e-03,1.998035338766753974e-02,5.186246805219145439e-02,5.450908553260186418e-02,4.850270131515502237e-02,4.155856379441739273e-02,2.521857545055864597e-02,1.796512190101028084e-02,8.280393579260331149e-03,3.532469503808825274e-03,5.369633712997255379e-03,2.332840274145703621e-02,3.359213042432894480e-02,3.984774889215202121e-02,3.710572102606010669e-02,3.435163065242666930e-02,3.139536221361063223e-02,2.963652332096562009e-02,1.959418623270620108e-02,1.273050493687057083e-02,-4.739474795453689493e-03,-3.004984091867521356e-02,-4.822508363139550724e-02,-4.712682468999691843e-02,-5.045774146700001545e-02,-5.130588398423447521e-02,-4.762783688554497047e-02,-4.448757915703318438e-02,-1.701356705991477480e-02,-4.996081896696881117e-03,6.800206610841415256e-03,1.697921503851684139e-02,2.705593039056822247e-02,6.289068713951470081e-03,-4.134799006176000102e-02,-4.136891161646393672e-02,-3.073437188828870292e-02,-3.565991240766202414e-02,-2.974820792346275639e-02,-1.557915856185688834e-02,4.948743293257175380e-02,5.767038910591924805e-02,5.683902631735904959e-02,4.172754293557733030e-02,3.031831130501932980e-02,3.318638583778148882e-02,1.631453788355665194e-02,-2.598017842348549281e-02,-2.584185274039344643e-02,-9.974890866565354341e-03,2.705674093582818157e-02,3.953780465926940574e-02,1.952319236623368745e-02,-3.485371229624955464e-02,-4.564957006633020564e-02,-8.821646710004182879e-02,-1.083599709237574038e-01,-1.373174775496020517e-01,-1.783686830780847610e-01,-2.112980918375316486e-01,-1.941886355489526317e-01,-1.341418126499324959e-01,-6.230735670360559170e-02,-2.913333125026142112e-02,-3.716789251054215121e-02,-2.551746555080317697e-02,2.589031432645143294e-02,2.884086465554911230e-02,1.058763352465472325e-02,-2.047510078070342507e-02,-2.434857715151721863e-02,-2.657934061193762895e-02,-2.691756127892923692e-02
3.671444165834879410e-04,-6.078258490704772227e-02,-4.250269626963799202e-02,-3.077360202611852460e-02,3.709641851414710589e-02,-4.113037466385150581e-02,-1.867199273685095362e-02,5.703382509031702102e-02,1.164069683627076829e-01,1.034357861088551767e-01,5.057871674521182553e-02,2.968498189092726169e-02,1.692708060904964465e-02,2.873233395399539276e-03,-1.856079835042217727e-02,-3.780337898064842217e-02,-2.240349220531363469e-02,-6.951946228137487064e-04,1.512476543049050270e-02,1.876431822948180107e-03,-1.063631061458893308e-02,-6.515984064399461297e-03,-9.889210528792664878e-03,-1.283833747948943602e-02,-9.387989071753706505e-03,4.681596082345806931e-03,3.694844724937981079e-02,5.817079673458619427e-02,5.363269942125788864e-02,4.657688027176341838e-02,3.024392160523118461e-02,1.944131803681920651e-02,1.239360155134012174e-02,7.114607561056828823e-03,2.719749764405366300e-03,1.240807506581786089e-02,1.888337755646026309e-02,3.350353994771787525e-02,3.649482824085990840e-02,4.100306960149710522e-02,3.931209494078830025e-02,3.351418198113081948e-02,2.459937867148829366e-02,1.247909575245676611e-02,1.994943910588774412e-03,-1.886915955662176597e-02,-4.909550438604108613e-02,-4.896219900577712669e-02,-5.054425653307966643e-02,-5.479685181969851798e-02,-5.452560261914637940e-02,-4.815937759578164251e-02,-1.554697946660366266e-02,-7.690418890349332535e-03,4.965179204138332877e-04,8.618611237634920402e-03,1.982545017180670915e-02,4.784684822620568004e-03,-4.342264454290475223e-02,-4.427209371769338236e-02,-2.985733894467695881e-02,-2.922187605029056071e-02,-2.695019184333943829e-02,-2.133387776973478395e-02,3.412146389458686063e-02,5.632463248714533743e-02,5.691378821454964182e-02,4.182680569222461953e-02,2.602545605421135999e-02,2.975881589760707990e-02,3.719865153164176458e-02,4.025271892874748500e-03,-2.440026408060219990e-02,-4.233898345354077802e-02,-8.637506463379643340e-03,2.956802146491122399e-02,3.962059296298104522e-02,-6.084222530627572505e-03,-4.662293579048307213e-02,-4.457891172799806345e-02,-5.343513570302365484e-02,-8.036545150114852987e-02,-1.431113532091986551e-01,-2.103883205124097433e-01,-2.555769434134528839e-01,-2.258988560000713408e-01,-1.651238086305188146e-01,-7.503117036307169196e-02,-8.998013040822020261e-03,-3.130416758808105774e-03,-2.813532355536696103e-02,-3.673321296679488840e-02,-1.635386017734792585e-02,1.108886996840303951e-02,2.479314492575696721e-02,1.829892849439593294e-02,-4.050584514142353994e-03,-1.830726848869678597e-02
6.948745064823602310e-03,-9.509002475559507478e-04,-3.839083495219649395e-02,8.173713289018580408e-02,-5.641740472701706893e-02,-3.657162861432759066e-02,1.844568069934881399e-02,1.032821555428002358e-01,1.134303167898397524e-01,7.111950847738361670e-02,4.698528508567231116e-02,3.840103288435579160e-02,2.308704963879676386e-02,-3.180439215049964997e-03,-3.734828619390601068e-02,-3.024499311644997940e-02,-1.022413887963823272e-02,-4.100319162769720284e-03,-5.903846682573488970e-03,-2.184072475225895538e-03,1.220983984940405360e-04,-5.897923668750514395e-03,-3.241828020007941034e-03,-1.464233025557793301e-04,1.121827032843937012e-02,4.970045386358588890e-02,6.807063742393687500e-02,6.436301868121571679e-02,5.871599992354713249e-02,5.677748485282214930e-02,5.047778597383046489e-02,3.991211012886432957e-02,2.145577150086533380e-02,-9.421507716274228270e-03,-3.113186533225674457e-02,-3.060038192320312794e-02,-1.794605675053547941e-02,-1.471753086367762198e-02,-1.547154311830625101e-02,-1.316346182052206652e-02,2.029668017126452090e-02,3.463744065868144817e-02,3.143902830333511478e-02,4.000891712756713542e-02,5.028881592160702740e-02,4.785659866904310583e-02,2.629804667209955163e-02,-1.594542933094370007e-02,-5.070887852142216129e-02,-5.898497846914549370e-02,-4.916921952510116406e-02,-5.650121302154668262e-02,-5.796894926088670685e-02,-5.381917576538670228e-02,-2.779327078292074746e-02,-1.055621873443141588e-02,-3.868696275623540078e-03,7.427859510153679047e-03,2.133417579346608833e-02,1.543814910488181674e-02,-4.029993334195861726e-02,-5.137465175184263017e-02,-4.662760749668022620e-02,-4.168127085072140942e-02,-3.789165124773072324e-02,-2.615250651651163799e-02,3.342750055774111606e-02,5.317186913678514926e-02,4.549866701241299383e-02,3.795146551660771167e-02,4.835559213486700925e-02,5.492135419328125073e-02,-1.507683820071433617e-03,-4.971754945423350475e-02,-2.899265503084594298e-02,-5.986441905200013368e-03,3.434501129289042193e-02,7.430691771588365802e-02,3.298851690499037675e-02,-7.139579070428009322e-02,-1.057347085617763582e-01,-1.287862211326789574e-01,-1.666982423077927045e-01,-2.170027327864371136e-01,-1.960747747653171225e-01,-1.735936271872146608e-01,-1.055054933637495779e-01,-5.898849594348049008e-02,-4.586827199288830148e-02,-4.468916699671106330e-02,-2.480113373577282065e-02,-7.121914318151663023e-03,5.184079285668765844e-03,3.176327615545028633e-03,-1.082998147084276129e-03,-1.180704214383358069e-02,-4.003765742967618779e-02,-7.338877895639105142e-02
-1.456389828369538883e-02,-4.478166299776509263e-02,-7.050504691896249121e-02,-1.445590604887246958e-02,-2.359540957491028379e-02,-1.062554463158901924e-01,-9.896394142241374259e-03,1.117041503888742265e-01,1.376730188171634839e-01,8.634530740702800466e-02,4.869240390319885814e-02,3.529844278774061511e-02,3.485306698272991333e-02,1.963567711924086787e-02,-5.576921768574965264e-03,-3.630316580562846507e-02,-2.479580286304889497e-02,5.429249343600170592e-03,-1.055545173563402980e-02,-2.083084643728087826e-02,-1.805661926956660113e-02,-1.062057371407102747e-02,-1.659096884562463303e-04,-5.792108874872552680e-03,-7.989431123142771117e-04,2.260857347766314848e-02,5.897148584996769749e-02,6.564065206279487419e-02,6.019545156891985271e-02,5.916492708296601510e-02,5.646876915438217570e-02,4.564720869198218844e-02,3.152379782537661351e-02,1.251380110542870544e-02,-2.108022694534112534e-02,-2.566455999298047214e-02,-2.333526796544489051e-02,-1.662207106583730651e-02,-1.570990231587388389e-02,-1.147050530523534978e-02,-8.225921739242303410e-03,3.042476888703561297e-02,3.642524710313837372e-02,3.021094450320321520e-02,3.661518500579279134e-02,4.982921039836588767e-02,4.513770839372597404e-02,1.238578784424193904e-02,-3.537672384494704170e-02,-5.489225559153379508e-02,-5.240977553916037479e-02,-5.667001486669314553e-02,-6.518185492108066748e-02,-5.907841918791985336e-02,-5.033703607738274077e-02,-5.748210655176196407e-03,-7.974758980994839375e-03,8.007660336560260342e-03,2.120949436436880831e-02,2.949769225241362369e-02,-3.766908254322964833e-02,-5.526586482608857737e-02,-4.611621028644715542e-02,-4.292188733935834583e-02,-4.202791042682502143e-02,-2.393467805413721644e-02,2.919208160006819819e-02,5.533572789170249778e-02,5.123923021348671114e-02,3.046513385276369834e-02,3.798245229466930967e-02,5.945373333359947610e-02,1.224842779594226792e-02,-4.079357105244357101e-02,-2.987362645910451517e-02,-4.785906549344190290e-03,2.838639296688717090e-02,6.002887496502869180e-02,6.389083046604169570e-03,-6.150169269810470268e-02,-1.087253719690806225e-01,-1.633609091170943328e-01,-2.018722878987875835e-01,-2.132186738624724243e-01,-1.985551931134113268e-01,-1.601764686563415807e-01,-1.032221308404061150e-01,-6.536764415406821904e-02,-4.894388243654387155e-02,-5.622219418886244963e-02,-5.134956876509372964e-02,-7.647116349762104505e-03,2.257850572924175250e-02,2.996202849286708214e-02,2.958466318522253585e-02,3.005768652968689170e-02,2.037046317175325236e-02,9.798051309701768033e-03
7.972089052847454449e-02,-4.159360556724402830e-02,-1.590751333679142968e-02,8.259164083506179144e-02,-1.063316243617861978e-01,-1.297969078558004474e-01,4.840699907836257081e-03,1.341840369459243176e-01,1.419678384989095654e-01,6.090295628312802911e-02,1.941920390328956414e-02,9.448220182527082220e-03,2.514647958022520318e-03,-1.190908276187906470e-02,-2.176268864525966393e-02,1.076576009773873820e-02,7.667056120987797256e-03,-8.610835490347005031e-03,-9.173847863674094646e-03,-5.543770677511587579e-03,-1.864297930035455552e-03,-4.307805964553418528e-03,-1.015882334548078546e-02,-6.502634824527982541e-03,8.267327172736392560e-03,5.100030105163612382e-02,6.481942689428867033e-02,6.382977513680086756e-02,6.005143232799978886e-02,5.666971187870201154e-02,5.010908363919055336e-02,3.953647053662645572e-02,2.709048413116042428e-02,-1.703363195369336433e-03,-2.499884067424796089e-02,-2.687998640257664718e-02,-2.259665509433632022e-02,-1.673949577757125745e-02,-1.029115105965850742e-02,-1.272296510802554612e-02,9.339233597014089810e-03,3.648948760419085113e-02,3.297376229453003599e-02,3.268167419229186382e-02,4.487145982267739391e-02,5.176650968022351168e-02,3.414169879695600623e-02,8.417281317113877240e-03,-3.681887117650965713e-02,-5.132455334181403733e-02,-4.830652974846252889e-02,-5.549063567923041146e-02,-5.715644462784022495e-02,-5.886878206212234343e-02,-3.485493272935625414e-02,-2.304438901750019766e-02,-1.224819407143161107e-02,7.535147741028224745e-03,2.857714515453699949e-02,3.128817080204355366e-02,-4.179779539557461343e-02,-5.341952964036549706e-02,-4.829791884687725106e-02,-4.298368331559138805e-02,-3.594385853683536303e-02,-1.766651275942385246e-02,3.634275743340493331e-02,5.395140152281606427e-02,4.769807008312954011e-02,3.107449429641362740e-02,5.178493429135247461e-02,5.288718416685811441e-02,-5.985182017003205616e-03,-4.351465642107102405e-02,-2.630099287177545264e-02,-6.647094660089212115e-04,3.305158013595112243e-02,4.931587417421803149e-02,-2.039260387654225765e-02,-7.440317009314142971e-02,-1.020724674817548305e-01,-1.622492846713967374e-01,-2.142962235966568429e-01,-2.538535159800277552e-01,-2.101200990158851312e-01,-1.512259796920690236e-01,-1.163063360672531299e-01,-8.057920733801184066e-02,-2.531485172431776481e-02,4.521126988517374171e-03,1.816096792269304358e-02,4.509549986684169981e-02,5.610580917078938218e-02,5.795795985325936928e-02,6.022482135317974716e-02,4.391886231830579440e-02,-4.668320308907378084e-03,5.511809220435916895e-02
4.327432289667830501e-02,-5.246213399312829595e-02,-6.025549073403350941e-02,2.504934477941754556e-02,-9.710643008734451409e-02,-9.759348747618960818e-02,1.418964782895566767e-02,1.090566031786568552e-01,1.201226881861629653e-01,6.883682089938164550e-02,2.314817268099777711e-02,5.953844754710144009e-03,-7.102733442386199685e-03,-1.164767831415998781e-02,-1.536637595758892465e-02,6.909793052315021250e-03,2.169535179133822225e-02,-1.591272171016698891e-02,-1.081131540816179619e-02,-1.438064769038070560e-02,-3.379022902014505812e-03,-1.291552506771433476e-03,-1.044137623507076888e-02,-9.138422210727184178e-03,8.479285524733665841e-03,4.602216241683806941e-02,6.273266860100730480e-02,6.250842604444402373e-02,5.928335133110813199e-02,5.654630288333587634e-02,5.069601646926475552e-02,4.021388761997999467e-02,2.589158942134827529e-02,-1.669971582348263111e-04,-2.893326175688213861e-02,-2.564595236591777488e-02,-2.033350069911320571e-02,-1.767551771041596734e-02,-1.387088745843774278e-02,-9.516318193555171195e-03,3.720935155796912565e-03,2.918594287721876235e-02,3.062916337119613031e-02,2.608476253094282188e-02,4.601735095184332491e-02,5.501000807724021335e-02,4.014668354667614431e-02,8.597509600935047958e-03,-3.305439458661918462e-02,-6.091602389485430147e-02,-5.794868672880855442e-02,-6.226120281784483512e-02,-6.640321727336896684e-02,-5.383343076842386082e-02,-2.847549185986845977e-02,-1.816597483832054286e-02,-6.875457631688698494e-03,8.692883522593475645e-03,2.522082544827699765e-02,2.102754593447556108e-02,-3.582998745396961948e-02,-4.592011980411776773e-02,-4.023693667139632835e-02,-3.998256282423618552e-02,-3.853957267953126570e-02,-4.740305585495363343e-03,5.786325650903107604e-02,6.450013378705350686e-02,4.672571722417088319e-02,2.300297469513225279e-02,3.559141572151511279e-02,4.906709791426812350e-02,7.266054220099281771e-03,-2.908692351423122421e-02,-2.244035208693697173e-02,-2.586426397169739547e-04,2.180722429934507309e-02,3.810647815919812609e-02,-3.476302127088805316e-02,-7.567150508708340995e-02,-1.134201364033568665e-01,-1.573662734758929926e-01,-1.932728134901645356e-01,-2.145856576302784535e-01,-1.947757463880420148e-01,-1.759014035069357273e-01,-1.428614270813291787e-01,-9.795589715032033962e-02,-4.184306602828122279e-02,-7.141723669261885489e-03,3.056172159518151868e-02,4.653936471152625431e-02,5.564408422160957435e-02,5.895453843253742332e-02,2.851506383571347433e-02,1.870865346911162672e-02,2.613944060678706841e-02,2.242483457382918322e-01
