# Row: Time, Column: Sampled points
0.000000000000000000e+00,-4.070034975523047910e-03,-8.351985529045747453e-03,-1.301619270481996736e-02,-1.844111597505177988e-02,-2.468642008958382011e-02,-3.191392215171706681e-02,-4.056567983074477884e-02,-5.136092169211048386e-02,-6.558541295987807551e-02,-8.586482360172204009e-02,-1.189886137593254151e-01,-1.889210130819959921e-01,-3.970009809714100113e-01,-7.149658269247300968e-01,-7.927361301674564764e-01,-8.703002187937821654e-01,-9.463997887194121050e-01,-1.020252039600938243e+00,-1.091003103191954926e+00,-1.157371872586751227e+00,-1.218857694570409045e+00,-1.275716177276201346e+00,-1.328888203997010464e+00,-1.377925875965581914e+00,-1.421283349699049126e+00,-1.463667471781642027e+00,-1.511202371583287185e+00,-1.580921073117645737e+00,-1.837550054669680799e+00,-2.382551332743167549e+00,-2.579081099767813523e+00,-2.645169134415190637e+00,-2.687944644977039665e+00,-2.722452761394427601e+00,-2.752343134870911534e+00,-2.778362322117847949e+00,-2.800412748661369466e+00,-2.818437840738268196e+00,-2.832562740408327340e+00,-2.843134921920738023e+00,-2.850630510030223164e+00,-2.855750158895803192e+00,-2.859240007151019558e+00,-2.861516505402296850e+00,-2.862549227200460233e+00,-2.862062956464476837e+00,-2.860275432287138653e+00,-2.858379584211478974e+00,-2.858506763360026959e+00,-2.864237260840366783e+00,-2.884632066103560266e+00,-2.956634124725205481e+00,-3.453129181488370225e+00,-4.345250913883968558e+00,-4.523326100244977610e+00,-4.546463609395608785e+00,-4.526334194530027055e+00,-4.476918487007089276e+00,-4.397910039321875963e+00,-4.284136430442305077e+00,-4.129480305491018299e+00,-3.933365347762994180e+00,-3.709183179976792033e+00,-3.484348627579322955e+00,-3.285199038103317370e+00,-3.123195815139393705e+00,-2.996288454225687126e+00,-2.897065925395865715e+00,-2.818100065636324203e+00,-2.753211646808181978e+00,-2.697750107476481141e+00,-2.648644735462169386e+00,-2.603997982896867569e+00,-2.565064636293886924e+00,-2.532497934974089038e+00,-2.506305559755148238e+00,-2.485856526918085230e+00,-2.470291441880995809e+00,-2.458944710606963735e+00,-2.451051987994270931e+00,-2.445789745538339499e+00,-2.442468518369901975e+00,-2.440401669903990989e+00,-2.439001486919255779e+00,-2.437722350809320204e+00,-2.415488875974221461e+00,-2.381367572010022915e+00,-2.322933983916742662e+00,-2.202782735955609805e+00,-1.922009308890409551e+00,-1.588515442993997162e+00,-1.431898421341756045e+00,-1.365428593590047646e+00,-1.329752327583188842e+00,-1.307380449304432091e+00,-1.292064116370410742e+00,-1.281229158675344815e+00,-1.273778024316108537e+00,-1.267350986070912455e+00
0.000000000000000000e+00,-3.978732797222011078e-03,-8.088441417521550353e-03,-1.248433173640928207e-02,-1.753607242686770415e-02,-2.328218230896122315e-02,-2.981084525381984610e-02,-3.750438767798039419e-02,-4.692125759826334258e-02,-5.900856430606052361e-02,-7.574392842234170531e-02,-1.022654493841103213e-01,-1.571076589482234831e-01,-3.454132141395990785e-01,-7.374853372876118973e-01,-8.543036362251453797e-01,-9.604824415220470923e-01,-1.054499760251643048e+00,-1.137710957120154021e+00,-1.212102012335095846e+00,-1.278762158220342338e+00,-1.337878791889935748e+00,-1.390096861688868701e+00,-1.436664704429811312e+00,-1.476750121818130701e+00,-1.509582824415637514e+00,-1.539225632525277554e+00,-1.568788805417583365e+00,-1.601408163570097853e+00,-1.666674179436493874e+00,-1.894836630423513357e+00,-2.054769322275751264e+00,-2.095955872357002203e+00,-2.124243877536242664e+00,-2.148600553139291325e+00,-2.170323123823008515e+00,-2.189166671857885493e+00,-2.205021826310947564e+00,-2.217913293245592055e+00,-2.227718244023181526e+00,-2.234290651548096474e+00,-2.237978802271384904e+00,-2.239680592340684395e+00,-2.240222470606931360e+00,-2.239793763881097188e+00,-2.238070690207358382e+00,-2.234721273161625721e+00,-2.230285804220782264e+00,-2.226112669004407518e+00,-2.224201230053567180e+00,-2.228490541412671444e+00,-2.250105851911705646e+00,-2.339706328111033962e+00,-3.182091583788989375e+00,-4.151645117995189871e+00,-4.253933326420649585e+00,-4.259229360628796535e+00,-4.229973498108761554e+00,-4.174761270988720518e+00,-4.092344911717005651e+00,-3.977334364397751454e+00,-3.823484813094865320e+00,-3.630672719722658925e+00,-3.412457502967707779e+00,-3.194796291400292976e+00,-3.001981765852673956e+00,-2.844571207647577538e+00,-2.720466863189833440e+00,-2.622658503163681765e+00,-2.544108105169786693e+00,-2.479134524733019873e+00,-2.423423650964126708e+00,-2.374041196117452124e+00,-2.329391531672849514e+00,-2.290567455443705658e+00,-2.258077087023314444e+00,-2.231767973881362277e+00,-2.210993631522252034e+00,-2.195014453539148480e+00,-2.183205996592854525e+00,-2.174883373087870719e+00,-2.169280604127691081e+00,-2.165726638251840974e+00,-2.163558530501535238e+00,-2.162134769632575448e+00,-2.160826318476261942e+00,-2.137884718599674549e+00,-2.102605962791739724e+00,-2.041781164971907536e+00,-1.915142062761056474e+00,-1.620550219564015126e+00,-1.286032433396912422e+00,-1.133117233448689642e+00,-1.067468638566656303e+00,-1.031894418193527674e+00,-1.009463203051303992e+00,-9.941103476619009838e-01,-9.832911936954453758e-01,-9.759056744565484109e-01,-9.696594140148920848e-01
0.000000000000000000e+00,-5.668081916763374577e-03,-1.159507721089086604e-02,-1.795107814409589719e-02,-2.516858544010002960e-02,-3.343185427150317107e-02,-4.294602150083467323e-02,-5.432396061665285825e-02,-6.854888419738588978e-02,-8.734623709475661246e-02,-1.143024674554121156e-01,-1.586116935355848523e-01,-2.521482790110409766e-01,-5.442585159543953388e-01,-1.043307769953142561e+00,-1.164919373286515958e+00,-1.283512670623247809e+00,-1.393311106715078962e+00,-1.491951864220347312e+00,-1.579664323903581247e+00,-1.657647602652751351e+00,-1.727089131893014384e+00,-1.789064332451709705e+00,-1.844898897885975053e+00,-1.894043819084842761e+00,-1.936817174292031041e+00,-1.977367585055513466e+00,-2.019184032955913644e+00,-2.067668681614668547e+00,-2.155831763760416298e+00,-2.917423822887808882e+00,-3.778870047679693034e+00,-3.884492473348327479e+00,-3.932963202626623467e+00,-3.967211550987005619e+00,-3.994913049633999069e+00,-4.017959237748934598e+00,-4.037089205748663368e+00,-4.052608788107360027e+00,-4.064788766404912934e+00,-4.073851753939482734e+00,-4.080156994470810261e+00,-4.084492073051413819e+00,-4.087791817209835976e+00,-4.090657656401535114e+00,-4.093079545683901088e+00,-4.094646167040946416e+00,-4.095146853119905117e+00,-4.095312527426700377e+00,-4.097370042785591693e+00,-4.105456546525272365e+00,-4.128723832178316400e+00,-4.197016403498745163e+00,-4.489558202863856096e+00,-5.456388960639283248e+00,-5.929484837220837079e+00,-6.008912455035670952e+00,-6.015049860545778060e+00,-5.988470709344469789e+00,-5.936996182086341278e+00,-5.859897669148907973e+00,-5.752694251258517966e+00,-5.610264593398122557e+00,-5.432409109259032753e+00,-5.229838129132161839e+00,-5.023468463871865630e+00,-4.834209647434904333e+00,-4.673568399671475859e+00,-4.542914005739737249e+00,-4.437944113536612889e+00,-4.352986483308072252e+00,-4.282814748346923217e+00,-4.223066769064973691e+00,-4.170707224744584884e+00,-4.125987408609310236e+00,-4.088886990286519030e+00,-4.059156236352989389e+00,-4.036204449058777399e+00,-4.019267024036641267e+00,-4.007535259054511023e+00,-4.000160642101487696e+00,-3.996216732964879004e+00,-3.994846636329558276e+00,-3.995295815046540078e+00,-3.996783067806512602e+00,-3.998505582358317323e+00,-3.979748458453826299e+00,-3.951408534636868364e+00,-3.903608242424866148e+00,-3.806699804134434206e+00,-3.561908752925509347e+00,-3.206994169407902717e+00,-3.029677342115942196e+00,-2.960993981950721832e+00,-2.926161982029975128e+00,-2.905005012853094204e+00,-2.890896922724752294e+00,-2.881169013602150386e+00,-2.874692005738547440e+00,-2.869167773215010264e+00
0.000000000000000000e+00,-6.529563731012324838e-03,-1.342785132504913104e-02,-2.090663348263186241e-02,-2.952130366395226690e-02,-3.945033436379544872e-02,-5.109615895865679547e-02,-6.524434430527051298e-02,-8.313857652774589435e-02,-1.070227607070107501e-01,-1.416637945263143350e-01,-1.993833790041236731e-01,-3.227037071814771174e-01,-6.798084222972652357e-01,-1.194216681742584996e+00,-1.298692861905084595e+00,-1.401705083825113274e+00,-1.501602347362927636e+00,-1.597104415252221798e+00,-1.686674101773108614e+00,-1.769003594650251809e+00,-1.843854276219844213e+00,-1.911795704764533976e+00,-1.974040060135356045e+00,-2.031391765585765175e+00,-2.084430219881285851e+00,-2.140089072502236789e+00,-2.207349267778176749e+00,-2.310914122921406300e+00,-2.592141593076019213e+00,-3.547175751449791026e+00,-4.147630124143073971e+00,-4.291081146565662863e+00,-4.364725026549579390e+00,-4.416186896402110484e+00,-4.456719381496755616e+00,-4.489827218656912144e+00,-4.516863649941040393e+00,-4.538673767716740137e+00,-4.556157172715014525e+00,-4.570340836558011155e+00,-4.581972820972613825e+00,-4.591746079700355310e+00,-4.600214849930887695e+00,-4.607431271229314618e+00,-4.613107927186917756e+00,-4.616867765378587229e+00,-4.618489371973748980e+00,-4.618732068182061390e+00,-4.619737664819201228e+00,-4.624920957609220729e+00,-4.640135438107912513e+00,-4.681428248388852076e+00,-4.842369083069225866e+00,-5.737799570907119673e+00,-6.299386051585806001e+00,-6.362291571622529673e+00,-6.360550864360679846e+00,-6.329225443724578071e+00,-6.272987418313836550e+00,-6.188970364643021860e+00,-6.070947086574985718e+00,-5.912082092374177478e+00,-5.710352933044017476e+00,-5.477537932495575745e+00,-5.241919594275316285e+00,-5.033198325850324117e+00,-4.864953322727725293e+00,-4.734862702047410998e+00,-4.634025855726402909e+00,-4.553763288866622183e+00,-4.487477348003406696e+00,-4.430577501301165455e+00,-4.380043649360044533e+00,-4.336661153242617139e+00,-4.300488663039383042e+00,-4.271325957844339882e+00,-4.248700315382314407e+00,-4.231813333408811495e+00,-4.219519349828241950e+00,-4.210579320983208085e+00,-4.203879249762583648e+00,-4.198516454774118500e+00,-4.193768510770822466e+00,-4.189187129415024913e+00,-4.184474773021072735e+00,-4.164017061007888820e+00,-4.133766346778189771e+00,-4.083720081364790033e+00,-3.983908427317285561e+00,-3.731905930898161472e+00,-3.338201489366094066e+00,-3.127981700001449816e+00,-3.046783724737825327e+00,-3.005439771462259824e+00,-2.979811999606399642e+00,-2.962102448930719500e+00,-2.949279905684621728e+00,-2.940092289351989407e+00,-2.932814270845836013e+00
0.000000000000000000e+00,-7.039975290919871058e-03,-1.458600323056444617e-02,-2.288848605894405058e-02,-3.254937119704229276e-02,-4.373064944877928795e-02,-5.694644459684651550e-02,-7.312699130579951301e-02,-9.373872998666550604e-02,-1.214621271251360574e-01,-1.620859416722640334e-01,-2.306837624193140424e-01,-3.787416162868805225e-01,-7.758548457194354153e-01,-1.271179224840045530e+00,-1.361318977470114433e+00,-1.451328003189448657e+00,-1.540359044122709964e+00,-1.627692602458986837e+00,-1.712060504839320485e+00,-1.791758777884469467e+00,-1.865562158040543039e+00,-1.933336796327954410e+00,-1.996139104876475168e+00,-2.055088299172309618e+00,-2.110176879228212954e+00,-2.168642769516687885e+00,-2.240664078518808999e+00,-2.355127810903861807e+00,-2.661865982066653036e+00,-3.641380652261013484e+00,-4.276861777219338023e+00,-4.437357544580656565e+00,-4.517664550036747606e+00,-4.572640806960855286e+00,-4.615550045060128781e+00,-4.650441976207520867e+00,-4.678747180534355010e+00,-4.701323242842873285e+00,-4.719124496304554661e+00,-4.733174880494568804e+00,-4.744407769022875421e+00,-4.753759326895302451e+00,-4.761733410119108001e+00,-4.768378271569633675e+00,-4.773465269268719169e+00,-4.776586451067676542e+00,-4.777981818371789480e+00,-4.779276743938271288e+00,-4.783203446868449227e+00,-4.793377625512797557e+00,-4.817032639906402736e+00,-4.880071553673136719e+00,-5.197265677690251273e+00,-6.032515345400121021e+00,-6.296132162373440977e+00,-6.326326451419946650e+00,-6.304843607102201375e+00,-6.253567418690331614e+00,-6.175105270193652629e+00,-6.066071589728552205e+00,-5.921649558734064733e+00,-5.740475099597719399e+00,-5.530844420530725003e+00,-5.313200549859393718e+00,-5.111568585521097496e+00,-4.940750707257513419e+00,-4.803339137145091087e+00,-4.694607243829349130e+00,-4.607710457628696687e+00,-4.536435012638891706e+00,-4.475991646815833391e+00,-4.423069836099117857e+00,-4.375613646633327747e+00,-4.334588862242201301e+00,-4.300331058972793663e+00,-4.272563717466224986e+00,-4.250358597561946894e+00,-4.232590209638771306e+00,-4.218224467829353230e+00,-4.206492868947205643e+00,-4.196782658121891885e+00,-4.188603359374692303e+00,-4.181570483879950118e+00,-4.175362963051533427e+00,-4.169599785884797960e+00,-4.144358800949611066e+00,-4.106733349055269322e+00,-4.043702923395684934e+00,-3.915564344455674917e+00,-3.604994304372589387e+00,-3.199609947378290631e+00,-3.000284461941803205e+00,-2.917078291204743490e+00,-2.872702593106766678e+00,-2.844699862398636814e+00,-2.825295031549646119e+00,-2.811304839764239283e+00,-2.801306291897258216e+00,-2.793318722467442505e+00
0.000000000000000000e+00,-7.655493178389000813e-03,-1.580323846824208123e-02,-2.467411255749532920e-02,-3.490213848282697207e-02,-4.676104927277552337e-02,-6.075421055534782622e-02,-7.787577321810454367e-02,-9.971652125693811208e-02,-1.291858995928333864e-01,-1.725012413913994402e-01,-2.458890991370172308e-01,-4.038657535135418697e-01,-8.142972712538840696e-01,-1.312405702999998480e+00,-1.406379201076708219e+00,-1.501648272725318867e+00,-1.596259700303630069e+00,-1.689148494790673416e+00,-1.779229951371431806e+00,-1.865000252524573909e+00,-1.944971248183708701e+00,-2.018366328281604005e+00,-2.085893855790063700e+00,-2.147981830633458156e+00,-2.205596146238256505e+00,-2.266957420846539062e+00,-2.342884789244642718e+00,-2.462975774041594068e+00,-2.771506512596880523e+00,-3.751759624713264074e+00,-4.447416009437085371e+00,-4.632159763770326677e+00,-4.722121953184498011e+00,-4.782081901368994359e+00,-4.827843728966380255e+00,-4.864491119273658626e+00,-4.894006723431028938e+00,-4.917544639847918120e+00,-4.936134079549344911e+00,-4.950760975357876958e+00,-4.962169494828269301e+00,-4.970985443050491170e+00,-4.977774428328683776e+00,-4.982828484781043343e+00,-4.985980923801797360e+00,-4.986581277150581748e+00,-4.984153594496857131e+00,-4.979504876615275855e+00,-4.974767930302348873e+00,-4.972522471584326809e+00,-4.976451154233286545e+00,-4.996515597104005835e+00,-5.112145320105600632e+00,-5.556277068428336463e+00,-5.708669514186566651e+00,-5.711743402188809604e+00,-5.685028418752458457e+00,-5.637975233226103278e+00,-5.569669536597402271e+00,-5.475676152113650552e+00,-5.350413462289150601e+00,-5.189687103689838210e+00,-4.995490520287680702e+00,-4.781545879910804153e+00,-4.571038011505576648e+00,-4.384826416164538720e+00,-4.232039749954408236e+00,-4.111089918145193423e+00,-4.015509649482960519e+00,-3.938230404988441347e+00,-3.873444808857964716e+00,-3.816970565714480124e+00,-3.766050874908238644e+00,-3.721821254645445887e+00,-3.684758996477707438e+00,-3.654914784094758673e+00,-3.631742481326078575e+00,-3.614125087102666889e+00,-3.600706008805364622e+00,-3.590180393639770262e+00,-3.581585349653568784e+00,-3.574349788354021840e+00,-3.568075943157577701e+00,-3.562392035880837859e+00,-3.556940269864883764e+00,-3.534429910227710359e+00,-3.501097828520534527e+00,-3.445955845265929351e+00,-3.335995506362567031e+00,-3.060240659746822356e+00,-2.641098367967249505e+00,-2.419782942762158662e+00,-2.332797928143086175e+00,-2.287966506539345080e+00,-2.259977638712079795e+00,-2.240525790903524328e+00,-2.226382413777200586e+00,-2.216225315713952426e+00,-2.208155776611012922e+00
0.000000000000000000e+00,-6.537640546088921423e-03,-1.349351926905238003e-02,-2.106356513389057161e-02,-2.970423948147909304e-02,-3.950330468054695510e-02,-5.096506880832040592e-02,-6.480389091717538019e-02,-8.213858594395335999e-02,-1.050521873236236331e-01,-1.382121537161472014e-01,-1.937953966365074943e-01,-3.140251646219822668e-01,-6.569249479002607917e-01,-1.112283184331653407e+00,-1.208827199617257930e+00,-1.302865980242437605e+00,-1.393573186991948099e+00,-1.480593642409191668e+00,-1.563249988796362233e+00,-1.640330342398406138e+00,-1.710843868695936409e+00,-1.774772205943518477e+00,-1.833273812354684340e+00,-1.888980273958601019e+00,-1.942418023845983832e+00,-2.002044255205800649e+00,-2.084693191725623063e+00,-2.256479374470780286e+00,-3.102449205685063216e+00,-4.072993379593184748e+00,-4.284073159391048158e+00,-4.370202568902077367e+00,-4.425024705188041807e+00,-4.467349622165598610e+00,-4.502480000160446139e+00,-4.531840981861884110e+00,-4.555834193350511541e+00,-4.574952585432108698e+00,-4.590118718626923666e+00,-4.602253362312818119e+00,-4.612008780034980049e+00,-4.619833716230363763e+00,-4.625964342522219219e+00,-4.630278776301785193e+00,-4.632329000356040005e+00,-4.631842675491800954e+00,-4.629571518247002970e+00,-4.627719863103009423e+00,-4.630287265557882392e+00,-4.644293608451726563e+00,-4.687596964997233329e+00,-4.869741392922070311e+00,-5.678271094178866996e+00,-6.095972410369536298e+00,-6.146363889926250934e+00,-6.140972692447710379e+00,-6.107569882210780676e+00,-6.050163350681141416e+00,-5.966419973177603531e+00,-5.851504934571176264e+00,-5.701195625253911992e+00,-5.516478585756451558e+00,-5.309005412239018895e+00,-5.100172526217040314e+00,-4.911120994808875651e+00,-4.753045586255017163e+00,-4.626445855251750672e+00,-4.526015928897343166e+00,-4.445023348453762679e+00,-4.377576959550796509e+00,-4.319354787829520426e+00,-4.267385617760471206e+00,-4.220034045895101116e+00,-4.178645652519247911e+00,-4.143802813894189363e+00,-4.115305924426620798e+00,-4.092315130622551145e+00,-4.073535932266602266e+00,-4.057703560569268397e+00,-4.043894107410774375e+00,-4.031439628180103263e+00,-4.019864488178387596e+00,-4.008869233092252848e+00,-3.998252663507321447e+00,-3.987835042162525045e+00,-3.958340388806740773e+00,-3.914596787414351020e+00,-3.841712127175164415e+00,-3.695387189371907688e+00,-3.355382721113020938e+00,-2.922423542299768862e+00,-2.702636669913732970e+00,-2.607580903382162862e+00,-2.555892777960965478e+00,-2.522700942179793238e+00,-2.499232291062484901e+00,-2.481880870882042345e+00,-2.469032794408699605e+00,-2.459058310982945361e+00
0.000000000000000000e+00,-7.432287654607156770e-03,-1.528778640026200522e-02,-2.374488565114616506e-02,-3.334364202380955822e-02,-4.420388773194818682e-02,-5.687735113663774933e-02,-7.224936898910253036e-02,-9.165400867576282973e-02,-1.175506433246299165e-01,-1.553500099067793294e-01,-2.190746327382751268e-01,-3.567166158804391252e-01,-7.306017320246322999e-01,-1.202347623350520145e+00,-1.306895989038784567e+00,-1.410055243976528150e+00,-1.509998789258908403e+00,-1.606141355410934946e+00,-1.697896231385009891e+00,-1.783466902030785839e+00,-1.861182036654692729e+00,-1.931035364698013401e+00,-1.995033025495469348e+00,-2.056027415467791108e+00,-2.115235090856756095e+00,-2.182191294371916612e+00,-2.272380657585051367e+00,-2.434815026094652168e+00,-2.953554921640637598e+00,-3.935972537861383458e+00,-4.363211910068895527e+00,-4.505275333897511558e+00,-4.582978273824244830e+00,-4.637997562497297999e+00,-4.681909237734597440e+00,-4.718439345900014459e+00,-4.748802386560591948e+00,-4.773865238611505468e+00,-4.794593120604957015e+00,-4.811808272273469633e+00,-4.826282446766072987e+00,-4.838805687785504794e+00,-4.850029399986990342e+00,-4.860382430247900842e+00,-4.870034148354307924e+00,-4.879338491373202302e+00,-4.890143664646752875e+00,-4.906732224580600210e+00,-4.936823481797032009e+00,-4.995614347669304678e+00,-5.124540126275352492e+00,-5.482398014453292667e+00,-6.345116213685352058e+00,-6.978617551803404595e+00,-7.178541707956120455e+00,-7.244379342848257686e+00,-7.254666521116432953e+00,-7.230688666559976774e+00,-7.178283713676322897e+00,-7.097724000278548218e+00,-6.987527728775484448e+00,-6.847669940396495569e+00,-6.683644711763371049e+00,-6.507740593308257715e+00,-6.335010996721583965e+00,-6.177932830091942940e+00,-6.043047922972231589e+00,-5.930863091247750241e+00,-5.838163579360246658e+00,-5.760532687624118076e+00,-5.693786998796380061e+00,-5.634584948499207435e+00,-5.580659398539910221e+00,-5.533571199403129803e+00,-5.493859588916278902e+00,-5.461251183283348354e+00,-5.434801453095310819e+00,-5.413307039221098904e+00,-5.395528810151216881e+00,-5.380268935401829822e+00,-5.366586118506494252e+00,-5.353884880102789623e+00,-5.341781353469622573e+00,-5.330100076322271008e+00,-5.318664459008736856e+00,-5.284384400036464591e+00,-5.233626025838443496e+00,-5.149306939275506423e+00,-4.982142644703738910e+00,-4.608726766911203754e+00,-4.139031075036137430e+00,-3.891235008511987115e+00,-3.781034608283897480e+00,-3.720610258025161432e+00,-3.681678130726258491e+00,-3.654020717497019621e+00,-3.633383117460500245e+00,-3.617888006860431549e+00,-3.605858093917483131e+00
0.000000000000000000e+00,-7.531689291218658829e-03,-1.555814780237366537e-02,-2.424580593190154426e-02,-3.410738638410125423e-02,-4.535673487867242226e-02,-5.863507843254782415e-02,-7.480800241992517641e-02,-9.521228007144377781e-02,-1.223496917175291576e-01,-1.619069907860466451e-01,-2.287381340145261954e-01,-3.726171073631335817e-01,-7.534146478252983226e-01,-1.225149930494316308e+00,-1.327962305658672904e+00,-1.428449634648397915e+00,-1.525459303223813068e+00,-1.618327436166165256e+00,-1.706237500011952513e+00,-1.788080086530631885e+00,-1.863063587035296287e+00,-1.931576314239499270e+00,-1.995692202073711341e+00,-2.059194556983605651e+00,-2.124986505798571734e+00,-2.204728684153153928e+00,-2.321075492370840987e+00,-2.552088149998677391e+00,-3.236794983185276031e+00,-4.151517185137524990e+00,-4.514454834511980152e+00,-4.659896446167222095e+00,-4.744417872159463201e+00,-4.805121750677320946e+00,-4.853572894624027967e+00,-4.893475874801894498e+00,-4.926487121464628416e+00,-4.953972123055864429e+00,-4.977120792451248832e+00,-4.996899995265762229e+00,-5.014221079621049348e+00,-5.029969100721764619e+00,-5.044774170472239305e+00,-5.059090000614592242e+00,-5.073407928154927582e+00,-5.088962057131920069e+00,-5.108673895332789705e+00,-5.138047084899099559e+00,-5.187254440843561021e+00,-5.277108510848567136e+00,-5.462325550267800978e+00,-5.899956831026433868e+00,-6.644489753280838684e+00,-7.153024043001617649e+00,-7.353813820817332925e+00,-7.427527449206424492e+00,-7.440483685747051545e+00,-7.414653393948559490e+00,-7.357399010921495730e+00,-7.270721332898367528e+00,-7.155535166216842491e+00,-7.015442463354812475e+00,-6.859323395509664856e+00,-6.699726148447099128e+00,-6.548567100843089683e+00,-6.413549646069224508e+00,-6.297561705022896028e+00,-6.199564437257600424e+00,-6.116427919675416547e+00,-6.044366988762407189e+00,-5.980146843368408405e+00,-5.921652058308696454e+00,-5.868009934450059362e+00,-5.820664547958739554e+00,-5.780205865374643537e+00,-5.746359565277082915e+00,-5.718229129460093318e+00,-5.694720635442336309e+00,-5.674735017475017962e+00,-5.657342194167757299e+00,-5.641882072849426777e+00,-5.627851731949199632e+00,-5.614809582881399308e+00,-5.602283030559868315e+00,-5.589874045576912032e+00,-5.551786965235047333e+00,-5.494834530680150486e+00,-5.398917158480702305e+00,-5.206847064768113320e+00,-4.800922286370419734e+00,-4.346905231143505688e+00,-4.115354625101398156e+00,-4.007603133398660589e+00,-3.946727461084349464e+00,-3.906917098235445973e+00,-3.878487080631060291e+00,-3.857311618226705541e+00,-3.841508791360377817e+00,-3.829308712706643636e+00
0.000000000000000000e+00,-8.059442530911483174e-03,-1.660149961462195622e-02,-2.578336672476815028e-02,-3.617705391982074109e-02,-4.792280323714836338e-02,-6.171745313209890671e-02,-7.850440549650142263e-02,-9.974787744840962755e-02,-1.281338963741162074e-01,-1.696750666014228970e-01,-2.401628767915361395e-01,-3.946422133417838429e-01,-8.201468330035065479e-01,-1.337274170127619177e+00,-1.449064074093198151e+00,-1.556229338715868771e+00,-1.657862668325185362e+00,-1.753799715943792137e+00,-1.843305764630605248e+00,-1.925900634236567432e+00,-2.001200163001736421e+00,-2.069860989934988460e+00,-2.134194272389986491e+00,-2.198205059621519020e+00,-2.264541598906388842e+00,-2.345324420593256409e+00,-2.463607166676776927e+00,-2.699185731930462850e+00,-3.382501261140228088e+00,-4.284649293491614941e+00,-4.649413430558452909e+00,-4.795763013127666063e+00,-4.880036072716890772e+00,-4.939947156172625142e+00,-4.987481076964503934e+00,-5.026455329296561025e+00,-5.058193845103716946e+00,-5.083877662033929212e+00,-5.104811606563642634e+00,-5.122157095083842648e+00,-5.136737588025201084e+00,-5.149203773445643506e+00,-5.160180661033550997e+00,-5.170165757191289124e+00,-5.179627918079411586e+00,-5.189201496983939954e+00,-5.200584070655362545e+00,-5.218188048310385518e+00,-5.250726678322744867e+00,-5.317689615889759303e+00,-5.482321525651957295e+00,-6.034419761037492336e+00,-6.964810045797257487e+00,-7.353529617093673920e+00,-7.459720097266150596e+00,-7.481991523057358151e+00,-7.463912930057077233e+00,-7.417988040788641158e+00,-7.347934126839896329e+00,-7.254488318305440941e+00,-7.138041809960607331e+00,-7.000890260381318342e+00,-6.849276257649142607e+00,-6.692682868908637062e+00,-6.541164531406721494e+00,-6.402399612385616834e+00,-6.280356592750534261e+00,-6.175391523228693558e+00,-6.085359304311113604e+00,-6.007244943440279705e+00,-5.938119933604378176e+00,-5.875495486475712070e+00,-5.817721461013536377e+00,-5.766344372249189831e+00,-5.721945939376691825e+00,-5.684283622700919913e+00,-5.652532630845612083e+00,-5.625643519474680332e+00,-5.602589806364294489e+00,-5.582580428588365784e+00,-5.565029623406744896e+00,-5.549391937826561261e+00,-5.535165436998382482e+00,-5.521924467922977975e+00,-5.509276245403470718e+00,-5.467503284220273763e+00,-5.405806497085973383e+00,-5.303676939720267214e+00,-5.105290103692529335e+00,-4.701550252758433857e+00,-4.237461888698464740e+00,-3.984594731594893968e+00,-3.864124934152271429e+00,-3.796032769609896551e+00,-3.751699590180926247e+00,-3.720149626840894008e+00,-3.696578136384755187e+00,-3.678757782318771152e+00,-3.664605436397152971e+00
