0,1,2
-4.079166937651566,1.3930015787166834,-32.00656460278504
-4.535353388128973,-1.9429650528972027,-32.08225568411421
-4.640526677744399,-5.195580975336975,-33.10365623080601
-4.512404804647507,-8.437849122155123,-34.99422713440264
-2.162292114050246,-11.844131952741982,-37.45526585010973
1.0557198781417148,-15.13278841891199,-39.27655315136717
5.100511434492432,-18.28815264335131,-40.34003818574245
8.896047151220476,-21.631952542530055,-40.16710440058866
12.764207604689346,-25.212229804232607,-39.67079078112676
16.596630831740033,-29.063001103531334,-38.976882008126864
21.613054920911665,-31.918038596240514,-38.002884469567604
26.51825150202494,-34.86466713885879,-36.61750001434241
31.61836445280047,-37.82077274063933,-34.84929212980302
36.708061693907624,-40.041750347069524,-31.78049800996677
41.77619071881305,-42.15191252540074,-28.23995719531659
46.582227509866314,-43.89402757985404,-23.81821879400541
50.18663758174195,-44.05098577456361,-17.905368307197044
53.18709331405033,-44.44340712113726,-11.843986193561523
54.988164071902744,-44.597356870623706,-5.113974405253657
53.56141307347564,-44.92350522464279,1.746604665069482
51.645246053774855,-44.84544735431326,8.02929084616639
49.777910044951604,-44.59244061245255,13.736582377939467
46.64364362282765,-44.28282454753517,19.669901612772414
42.797397270136535,-43.40101303072089,25.331406877088884
38.254955420155206,-41.319587146141565,29.808081615148375
34.6283323270261,-38.82305272889143,32.639805281635496
33.03260771225397,-36.10568816641109,35.261755379754064
33.646104644303556,-33.81959031089852,38.19213860542207
36.723265274968675,-33.854612893615,39.47988129706911
40.74894405577957,-34.882352945986746,40.06368459096681
45.008225710345314,-36.402379132853426,39.979029810209695
49.3501961671643,-36.33307555691003,38.35555931240466
52.65007179698161,-35.045092997269805,34.88674694158361
54.57340999451311,-32.723037135995526,30.221316237618602
55.65871342814195,-29.972484752679424,25.899391325800046
56.58984243377348,-27.218246094830906,22.370915578870942
57.20696594369583,-24.54066460989764,19.10172847574734
57.61036004159354,-22.14780256469831,15.815558592786758
57.69666745200368,-19.618517706695037,12.221519724413106
