9.999999999999999988e-15,0.000000000000000000e+00
6.599292460963053664e+00,0.000000000000000000e+00
1.319858492192610733e+01,0.000000000000000000e+00
1.979787738288915833e+01,0.000000000000000000e+00
2.639716984385221465e+01,0.000000000000000000e+00
3.299646230481526743e+01,0.000000000000000000e+00
3.959575476577831665e+01,0.000000000000000000e+00
4.619504722674138009e+01,0.000000000000000000e+00
5.279433968770442931e+01,0.000000000000000000e+00
5.939363214866747853e+01,0.000000000000000000e+00
6.599292460963053486e+01,0.000000000000000000e+00
7.259221707059359119e+01,0.000000000000000000e+00
7.919150953155663331e+01,0.000000000000000000e+00
8.579080199251968963e+01,0.000000000000000000e+00
9.239009445348276017e+01,0.000000000000000000e+00
9.898938691444580229e+01,0.000000000000000000e+00
1.055886793754088586e+02,0.000000000000000000e+00
1.121879718363719149e+02,0.000000000000000000e+00
1.187872642973349571e+02,0.000000000000000000e+00
1.253865567582980134e+02,0.000000000000000000e+00
1.319858492192610697e+02,0.000000000000000000e+00
1.385851416802241260e+02,0.000000000000000000e+00
1.451844341411871824e+02,0.000000000000000000e+00
1.517837266021502387e+02,0.000000000000000000e+00
1.583830190631132666e+02,0.000000000000000000e+00
1.649823115240763229e+02,0.000000000000000000e+00
1.715816039850393793e+02,0.000000000000000000e+00
1.781808964460024640e+02,0.000000000000000000e+00
1.847801889069655203e+02,0.000000000000000000e+00
1.913794813679285198e+02,0.000000000000000000e+00
1.979787738288916046e+02,0.000000000000000000e+00
2.045780662898546609e+02,0.000000000000000000e+00
2.111773587508177172e+02,0.000000000000000000e+00
2.177766512117807736e+02,0.000000000000000000e+00
2.243759436727438299e+02,0.000000000000000000e+00
2.309752361337068862e+02,0.000000000000000000e+00
2.375745285946699141e+02,0.000000000000000000e+00
2.441738210556329705e+02,0.000000000000000000e+00
2.507731135165960268e+02,0.000000000000000000e+00
2.573724059775590831e+02,0.000000000000000000e+00
2.639716984385221394e+02,0.000000000000000000e+00
2.705709908994851958e+02,0.000000000000000000e+00
2.771702833604482521e+02,0.000000000000000000e+00
2.837695758214113084e+02,0.000000000000000000e+00
2.903688682823743648e+02,0.000000000000000000e+00
2.969681607433374211e+02,0.000000000000000000e+00
3.035674532043004774e+02,0.000000000000000000e+00
3.101667456652635337e+02,0.000000000000000000e+00
3.167660381262265332e+02,0.000000000000000000e+00
3.233653305871895896e+02,0.000000000000000000e+00
3.299646230481525890e+02,0.000000000000000000e+00
3.365639155091157022e+02,0.000000000000000000e+00
3.431632079700787017e+02,0.000000000000000000e+00
3.497625004310417580e+02,0.000000000000000000e+00
3.563617928920048143e+02,0.000000000000000000e+00
3.629610853529679275e+02,0.000000000000000000e+00
3.695603778139309270e+02,0.000000000000000000e+00
3.761596702748939833e+02,0.000000000000000000e+00
3.827589627358570397e+02,0.000000000000000000e+00
3.893582551968200960e+02,0.000000000000000000e+00
3.959575476577830955e+02,0.000000000000000000e+00
4.025568401187462086e+02,0.000000000000000000e+00
4.091561325797093218e+02,0.000000000000000000e+00
4.157554250406723213e+02,0.000000000000000000e+00
4.223547175016353208e+02,0.000000000000000000e+00
4.289540099625984340e+02,0.000000000000000000e+00
4.355533024235614903e+02,0.000000000000000000e+00
4.421525948845244898e+02,0.000000000000000000e+00
4.487518873454876029e+02,0.000000000000000000e+00
4.553511798064506593e+02,0.000000000000000000e+00
4.619504722674137156e+02,0.000000000000000000e+00
4.685497647283767151e+02,0.000000000000000000e+00
