0,1,2
1.7744809214593058,11.777235294880095,-23.284684312920366
0.8640927131844487,12.776210860323046,-25.22047556583852
-0.2136047734800508,13.684817519622108,-27.19272251391268
-1.42055590719856,14.540778002814193,-29.157445421095332
-2.9191409937346684,15.35174631395206,-30.904130431415354
-4.67433737918872,16.134160869864612,-32.33515067534749
-6.526772817638806,16.91471204978666,-33.52886616410106
-8.254775618440288,17.494289533152795,-34.64335936743239
-10.21176638363823,18.389420275671718,-35.96424038675807
-12.423515284198817,20.114177421538017,-37.49822814050848
-13.587966132037955,24.002957970112718,-38.16101851391504
-14.036344907150351,27.45064131824796,-39.00805130258624
-12.83131499098115,31.03684123057142,-39.33922285063913
-10.633155493414671,33.47280031450078,-40.00187081401223
-8.311489239170243,35.14566271434744,-40.713338880251115
-5.736270421252206,35.88437038720948,-41.58468045784662
-3.501825113896886,36.25815903316776,-42.50151838832316
-1.3514577246500132,36.552195717993435,-43.504675834773934
0.6194857369104811,36.494273350935245,-44.947313299825105
2.527614918109352,36.67341501457117,-46.06020874102688
4.326364181949633,36.594077094798656,-47.58633219357098
6.338221504176629,36.23255185955515,-49.21378997902876
8.404195434816089,36.12846473742407,-50.619164686270686
10.568559413144479,36.3890756930592,-51.50399313053931
12.664893398851317,36.26721803872369,-52.4471631919144
14.9985502017066,35.94518053502305,-53.564012752848754
17.505909828551108,35.44018410668912,-54.3344405764946
20.18913237171045,34.8876246100222,-54.48016140725554
22.469601700458536,34.276073345661416,-53.780812660066076
24.509249593055948,33.917347002683826,-52.83620663895469
26.29831482062233,33.82496499681903,-51.791549595448
28.00322772674617,33.77123581548322,-50.88640535821843
29.668084573874356,33.62602826825055,-50.043197772897045
31.2914927127173,33.358260515168894,-49.31628779347631
32.762692874143774,33.02359137947945,-48.88820508199119
34.19660506011806,32.68005356336435,-48.59734298500309
35.57138223911164,32.31289561554841,-48.51683895496251
36.959845844430504,32.153138775247264,-48.618564128108005
38.416021008491356,32.04751168359404,-48.755319605645546
39.89388662166631,32.113014783868664,-49.0200562240646
41.47068559677412,32.50982818984097,-49.29197037543131
43.082883437109054,33.32211299158719,-49.45469203456219
44.68881866169692,35.59532708491786,-48.99954462605311
46.45376482274801,37.915270741440075,-48.514379296123735
48.32976500756956,40.85337709920282,-47.45744567120121
50.3578265880176,43.59697386952183,-46.22251879089812
52.610500265444685,45.747506254620134,-45.02111927854371
54.97931024557012,47.20995411658432,-43.87798362681531
57.30244770944372,47.93961538094818,-43.070887079458736
59.35690423046884,48.21144178303455,-42.52049120167122
61.27859621307913,48.37584046185728,-42.18754153952359
63.04724100015501,48.41813200570614,-42.15785628295153
64.85645099237504,48.60151522096126,-42.338607292187675
66.69270477540046,48.09543170363297,-43.530122964795524
68.66782023513574,47.46047403957506,-45.22526067684523
70.75389934940084,46.65010038089416,-47.25321675725411
72.96056856065415,45.561653578374006,-49.633937538353265
75.5700721884613,43.29576066056654,-51.6599329940815
78.06730858150577,40.80461803915178,-52.83516453728597
80.30884413154362,38.298301214166756,-53.182272999466996
82.2582469330577,36.06543011091571,-53.15477769369273
84.24984451950559,35.53646090648118,-52.306091691204266
86.31310048204351,36.14575505713901,-50.790471882543564
88.43637046537043,36.568764889264514,-49.22803327467963
90.58657226489942,36.90165520744796,-47.48848792667278
92.57748017380959,37.5979139115379,-45.10384374230882
94.21470914650331,38.50331438034669,-42.2090730884724
95.28334085779733,39.160895641571464,-39.113843317979274
96.44118101616257,39.27958370899406,-36.888000297424995
97.60905535077957,39.055093246459,-35.39554708602813
98.91721891658005,38.731736046057264,-34.44162170677548
100.2430289041365,38.2551023916354,-33.90255368051815
101.62730391794672,38.05151973453559,-33.6018061176073
102.89772662058105,37.91576271158411,-33.919608146942
104.01271557581596,37.72349089001899,-34.977338904708304
105.02074215042455,37.98459455919355,-36.57625637744198
106.15975214330896,38.51168442716106,-38.397512224373855
107.47523764518402,39.02417014591119,-40.52414470705083
109.15121542511395,39.10184198981659,-42.87466112602387
111.21528431334244,38.82453602282679,-45.097187275015614
113.55444276947273,37.64608374855356,-47.56820003287639
116.20267813886791,36.8779138982959,-49.022244992862795
118.77977112775443,36.403873726547296,-49.61998947182238
121.34284441033952,35.657275520572895,-49.84469022997531
123.70726484185136,34.93040338513162,-49.60874353585456
125.85113334328062,34.344610956381096,-49.199910472859216
127.88645369985292,33.75202310551179,-48.723198950622496
129.85618995191444,33.44494169472867,-48.13136164801723
131.89696274152016,33.34107954133706,-47.412187693601574
133.9584274341694,33.25294684511187,-46.61387123528432
136.02508845759507,33.38130661353292,-45.643561008217745
138.0213473175287,31.12946829756479,-45.32476837815776
139.82723016529712,27.38848411476937,-45.29048934059219
141.4550824948991,24.48738035821991,-44.586620453552136
142.99212604249743,22.840941441926624,-43.52727164338153
144.47823380510374,21.391972599728163,-42.55923934649871
145.9150463956325,19.94347970211871,-41.730620926613796
147.55771221345051,18.95804183103102,-41.060000781752066
149.29456777483438,18.02235157675131,-40.38559745013268
151.03228061725787,17.09732523247733,-39.80482516741408
152.82007880350187,17.194636623658816,-39.35580370819412
154.64039847690964,18.153691550292187,-38.98996814258308
156.43852458550356,19.28438054467624,-38.592620907059256
158.17665123711555,20.725913977813793,-38.09546946950148
159.83598220192147,21.812779313838195,-37.521466517236284
161.35074171162066,24.314591764046163,-36.62581038067975
163.0368879253774,26.345308666945254,-35.88343671853048
165.06032090318706,27.099226512998776,-35.52956126100554
167.2119391832914,27.585307585761086,-34.93604588913582
169.2974163716516,27.873692738408625,-34.14265149595843
171.29632668860768,27.92260812690663,-33.267554962020235
173.07599737330224,27.68660852641228,-32.34451714056756
174.74763597729978,27.32344981664655,-31.534690776434154
176.42552290783425,26.817552933129143,-30.946391524234183
178.3197679711709,26.070165651255095,-30.39057680111914
180.31418298354288,25.196168444223122,-29.735436360179545
182.33746025364533,24.354527514575892,-28.9905688458921
184.34244211940302,23.527899935363045,-28.0334374505438
186.17318405249281,22.60774315650884,-26.947347824815843
187.8351386683772,21.561102391215655,-25.720175487358183
189.22387516869958,20.67362172623914,-24.40779354724934
190.40411833583153,19.615652358392254,-23.11969071195083
191.4568681675279,18.810880701898135,-21.887484693978255
192.50352256682254,18.247606006268793,-21.115975593899897
193.77832604094107,17.785612814862628,-20.706912185414254
195.5777914448759,17.503338994740368,-20.62353382159953
198.0586346847333,17.07843965462066,-20.464504212659133
200.75593492985473,16.793220367352706,-19.78584291983408
203.33867265902654,16.612289416774264,-18.737214307370472
205.36027607491644,16.81932556026311,-17.594501665464513
207.33027319019698,17.120015304619915,-16.417340564403265
209.17972439295914,17.679065286013582,-15.280222445111683
211.17015116770102,18.314730902750036,-14.195787045685995
213.2701081378097,19.15726574858838,-13.118171912130673
215.5641049147977,20.088576490003604,-11.940347971482879
218.03079723787948,21.448832132821558,-10.50070974670216
220.29399407760883,23.164016084477083,-9.015286096796144
222.39439598008212,25.15811445539092,-7.541339966908294
223.98485422317256,27.560443751375153,-5.859448993962221
225.19594672385665,29.97318382637738,-3.8199179242464565
226.10593169468615,32.34598175678939,-1.3902985930666216
226.11591610920846,34.155652229413185,1.6708218985911176
225.59624924559614,35.624707291929354,4.769466919652626
224.5682628068116,36.76651280105461,7.789900997124121
222.966916797096,37.30708550819081,10.475567604089584
221.23500218414569,37.74003949715483,13.035698769164147
219.39641889665103,38.08161195275512,15.504765733009044
217.40994344975985,37.89208588077125,17.932820190185552
215.92300935789316,36.04996605412003,20.483909373022335
213.00104436718954,30.994338494854414,22.32453586896539
