0,1,2
3.5694617209851156,-10.647722071344479,-19.6568436726169
2.8915249488964667,-12.348543270552055,-21.207517816541433
2.1761667425093494,-13.76815845254285,-22.630527027910524
1.398990686284599,-14.992003064727626,-24.174647839082436
0.4850935959481491,-15.735768304840638,-25.55333610854188
-0.4666285657986844,-16.42850622916587,-26.625561122099224
-1.5170678661300823,-17.024507927225045,-27.393678309881988
-2.6078356592088623,-18.029010784668877,-27.327904922908466
-3.788199039681157,-19.075361400750822,-27.29806420901925
-5.0854071174775575,-20.20393345880966,-27.22508621272189
-6.141015775443455,-20.782596881935564,-28.34560302021555
-7.050251183739604,-21.266926861740544,-29.838370808045738
-7.815902119271451,-21.731743726508824,-31.647707535784903
-8.315111235058913,-23.022221848485593,-33.36905341529777
-8.678465906731514,-24.785976847643276,-34.8437470733259
-9.100365586497533,-27.621532623586383,-35.51971540431034
-8.959262828709601,-30.421704243502667,-35.88375288335915
-8.580889584495349,-33.12859163613764,-36.376808640083176
-7.732895023150017,-35.20029708106563,-37.206454084316945
-6.726928362261978,-36.866100953487404,-38.52581112301035
-5.578365194840096,-38.136309797551625,-39.93775266776292
-4.2299713232067955,-38.64905055926786,-42.19384249298972
-2.5057211704384525,-38.84057950266666,-44.521673282502725
-0.513395374656551,-39.14793380169154,-46.57532436387025
1.6855849456528658,-40.053592915145146,-48.13720263822221
3.805551933257213,-41.152593026274566,-49.17130701174202
6.002328692799825,-42.29537433789975,-49.893644796005205
8.410153018322443,-43.083159853903275,-50.2307229862168
10.828668121719073,-43.3585964306736,-50.78340166916694
13.280305355032572,-43.33490077739134,-51.429937482885414
15.669935022028294,-43.81476819604158,-51.810277753353304
18.108250323298513,-43.70803555173407,-52.35117063713548
20.629091576523493,-43.10476466427703,-53.16431982319868
23.10985938317662,-42.6464590489371,-53.80192518855953
25.68416287289405,-42.98116003453041,-53.447349957394316
28.12249557592535,-44.38446180126455,-52.44923241866714
30.51579336489772,-45.91521934636955,-51.166012401579316
32.64962870972402,-47.11943087502959,-49.69626542974412
34.73711559767631,-48.074755400855636,-48.34248997613373
36.837869668536,-48.38810929524415,-47.421287857657994
38.712046873297936,-48.554031880456066,-46.43887681928737
40.483962939899456,-48.57644858648639,-45.453762653274424
42.067519662649,-48.42393628502001,-44.55051932728322
43.53614067000804,-48.261579687638324,-43.97970688214479
44.94825054395942,-48.07104863937494,-43.69555378701537
46.320961927640845,-48.080127445077,-43.59679818767193
47.81833393038556,-48.284216231028594,-43.84735411636923
49.44371376254401,-48.59748771424972,-44.210071416883245
51.28731594895312,-49.136792388516774,-44.539816008934565
53.363295833779645,-49.568130725620456,-44.77637339995173
55.4792096835299,-50.038516786790304,-44.934469525536755
57.613925422591635,-50.2672037896229,-45.13485682502342
59.69069714557037,-50.42534893973914,-45.370622005682364
61.781838866709485,-50.641611395360655,-45.69502721017941
63.926970828171974,-50.95074818292095,-45.95382436314722
66.14890425229126,-51.41130225416286,-46.090821353332544
68.39172077926374,-51.93162315042898,-46.041576366329345
70.83253331583397,-52.44032968357703,-45.86548049045946
73.20827586012109,-52.61172437755383,-45.633031379196595
75.50038039818615,-52.50226726410457,-45.529469066757144
77.62737310760357,-52.281222973843185,-45.65831887391741
79.82854374244805,-51.89680816368056,-45.88912109891611
82.13766532876862,-51.526632970195124,-46.1121266581755
84.67188069147409,-51.14483232117358,-46.13174158216828
87.310758510312,-50.627552110448896,-45.88615719211144
89.89059677741022,-49.66753963852019,-45.66047562626136
92.29817781522945,-48.58815882093053,-45.13462372547295
94.41585644883949,-47.597837626133085,-44.35387448873948
96.46099875434439,-46.69498526946769,-43.65390548221932
98.48812044983237,-45.863298493137926,-42.889713287741934
100.55076256962965,-45.17995907573166,-42.10129700104544
102.72493913286812,-44.51654718228598,-41.24747711956705
104.82579204443134,-44.18937710917322,-40.22650808713229
106.91983168078717,-44.2231353158882,-39.4276693701776
108.8485414342945,-44.67786410636087,-38.61571724050185
110.7566643227503,-45.087341137066545,-38.45686533688321
112.6009229784799,-45.291345261945686,-38.694274302562405
114.49629133245674,-45.45592872348588,-39.07716265877728
116.353551024728,-45.5711497290009,-39.5823079691745
118.2930277896912,-45.450853108192646,-40.2570496060958
120.25188680577666,-45.147363893382106,-41.0137680843049
122.29870045706964,-44.72204310746455,-41.59078204035988
124.420329884499,-44.25102895915588,-42.05118561569061
126.57131144507159,-43.76546256155474,-42.30123558275468
128.78559604626892,-43.273989131424706,-42.28608278482923
130.90783894049022,-42.83958073865077,-41.95920999397384
132.99573851081598,-42.68385269604373,-41.29950310593378
135.05195260138495,-42.67224172352363,-40.477829477815725
137.15626322049116,-42.93274997216492,-39.30078941871025
139.32588837140693,-43.329145215585726,-37.87783332144792
141.3712552066844,-43.67356273886316,-36.07189421637181
143.3140428128606,-44.06718729756856,-34.10979940414405
145.1767702325459,-44.348741555827715,-32.35403841476884
147.0030465286691,-44.4170367926216,-31.02124108217187
148.896197816257,-44.162584768104956,-30.08231133230624
150.8335009531489,-43.68656573164599,-29.370107352945972
152.89271809341182,-43.28675736202324,-28.556810511760318
155.05320224382112,-43.0271153718803,-27.692945502724974
157.24977614157626,-42.79679973630432,-26.72524268295649
159.50527410793273,-42.65550910068642,-25.782497466304857
161.76333598981722,-42.38537910354948,-24.728091249883683
163.87415809508457,-41.94475392382481,-23.65164879602213
165.79908546492868,-41.391307274392645,-22.759023978796062
167.65268518662518,-40.81429721495705,-22.02574053239735
169.48708041952608,-40.28075470844431,-21.399286060288304
171.3254064212914,-39.84796447005718,-20.72862048395698
173.20982044431997,-39.40589281196623,-19.99888970227485
175.1159887033059,-38.66645934100214,-19.61498848773622
177.06333538725204,-37.87095251751183,-19.201870760185262
179.1226117823459,-37.270390715409384,-18.453290474951558
181.2424885712111,-36.62272412054236,-17.60380769088775
183.5007997189796,-35.88315155197358,-16.694930354806402
185.78982014817592,-34.96265200574482,-15.76099886800048
188.08818265696814,-33.856398456681234,-14.90059506827479
190.316714147011,-32.748818833825084,-13.881126492215529
192.4686763108167,-31.629955089529425,-12.700410365773614
194.55567349523062,-30.644050715557213,-11.366129991574756
196.7559876588799,-29.802160386225104,-10.264787553738334
199.05276171099138,-28.76065783976442,-9.362981536949594
201.34622344080458,-27.467647907548574,-8.55377551026386
203.57714879224062,-25.862964289694453,-7.746752566913719
205.84141711988144,-24.178399406233293,-6.792563065577127
208.1646695830889,-22.370360500454336,-5.740245290610237
210.36937345068637,-20.500550153236812,-4.176913819313332
212.47540762610979,-18.608651434408962,-2.3660173047319564
214.42514758599356,-16.724374531998656,-0.2982816003851807
216.04695519321876,-14.585433715187742,2.1855913022495352
217.278892577733,-12.141539196223155,4.546395656464178
218.1594298677859,-9.506524535047163,6.673702890430757
218.52739133321506,-6.723319730199169,8.471129552554853
218.51070240569572,-3.89529829532865,10.007443542666524
218.1952526413562,-1.1605201214517205,11.292994117589034
217.52472960382096,1.5300227803582103,12.221757946191707
216.6543237446108,4.006112817321587,12.971500418673532
215.34306086075227,6.319466661502481,13.726552778550262
213.95923590149192,8.340445352385654,14.43065707827475
212.97892631558005,10.213413936420174,14.959787559624235
212.2979005957819,12.022802896666756,15.406631803521643
211.94639146113394,13.581860838837565,15.812511574618252
211.6517457460544,14.926117831267256,16.272495435605155
211.38702571532917,16.11464049284799,16.785751069331926
210.99626039512265,17.18186612143598,17.45353014351512
210.63376740088069,18.270558943848748,18.19510810969298
210.26295072908306,19.385187675158527,18.972011108109044
209.71702910092836,20.5573903076559,19.880892694314195
209.01803739402195,21.860474332322944,20.603886646020463
208.23502568510818,23.12448738349581,21.325655742831547
207.5595820846527,24.267907294173064,21.67652052714959
206.85661946455974,25.46186992258725,22.037608350732995
206.1619281668922,26.99073775986149,22.597355469125027
