0,1,2
-1.6399835814506425,-13.444871973982515,9.113269175250649
-2.268651829906513,-15.116893906868139,10.423832792327854
-3.2307001579911185,-16.67070425929265,11.451783512716295
-4.503752176432679,-17.928345627229387,12.06076436627097
-6.4379376997150715,-19.507218180383887,12.110322081728068
-8.353302246398743,-20.972795274563936,12.474012675395533
-10.236577294419472,-22.511629831801464,13.091906320185831
-11.601472787550133,-23.76408675420589,14.405113302810491
-12.785953049911505,-24.88928437826919,16.046354682937302
-13.647986284319021,-26.028204100682355,18.02104217923972
-13.645311998286758,-27.6196015086958,19.456131761244688
-13.283237974795364,-29.38653526109195,20.660110303851603
-12.645791509045301,-31.105477890234837,21.83076467715603
-11.902871931583853,-32.37449322251493,23.374734363152506
-11.23453037134422,-33.326773533341104,25.39307205047226
-10.51039958610404,-34.06784217927229,27.574662784219186
-10.160420145201407,-34.66253763235499,29.92365682826684
-9.711239831749637,-35.3915365544536,32.39010415582203
-9.18578474629587,-36.42173645317956,35.02454575586316
-7.8345435923127,-37.511837885732795,37.9604567931911
-5.786054520451839,-38.22013525652758,40.90120247280208
-2.9781733516476994,-38.30818513997429,43.366731491246945
0.1828964322815544,-37.975268537606006,44.32399520712187
2.989020909699941,-37.68677227453169,44.84309829552814
5.430291840545205,-37.179253338830605,45.124419113831735
7.424865591202937,-37.69544139026071,45.38654316252636
9.516632833508389,-38.42919826125383,45.67268730819882
11.751625216479377,-39.40627529755103,46.08779956073413
14.177283226943462,-40.082135763315875,46.49810851306664
16.927609983758263,-40.62786496853807,46.98997754067867
19.65850430062502,-40.78476328412852,47.16739680739826
22.426293511437464,-40.445366719471906,47.1249367690479
24.928556759747586,-40.13674286592557,46.86996367549246
27.35577669397933,-39.831218635789874,46.492343385859385
29.377503170329888,-39.56397633646707,46.01702999801254
31.362013684207707,-39.75430473415256,45.67355776244047
33.22262973826648,-40.09632884433631,45.46164217050601
35.050333563186534,-40.561324879166804,45.47867473235705
37.040581022181684,-40.92017337382704,45.76281459213236
39.11554515963747,-41.19285111166657,46.145153643267854
41.472574700330064,-41.34472089420399,46.46984837893661
43.85957778670806,-41.40885621556917,46.686181361789586
46.31048045140136,-41.475922975533265,46.81170655325772
48.86952317436855,-41.36425422555834,46.82695537064386
51.58413527863176,-40.86489602276636,46.95052208380419
54.35646782884878,-40.23773453288385,46.76240586703431
56.78511475705344,-39.56675613173604,46.093662785213475
59.1316254542433,-39.04035459158911,45.18276386443926
61.331450748806475,-38.39507974972426,44.067314142045475
63.30479774103557,-37.6655206198356,43.15796437362799
65.24154876521303,-36.915006169409686,42.20432603531728
67.06198496435287,-36.24152073196453,41.341466459372946
68.96474524063011,-35.67740255303273,40.52254012130376
70.85068295285589,-35.066889147043874,39.67618101815221
72.73445121254298,-34.64140098435701,38.639140643409014
74.52379335831142,-34.17034122031541,37.608912332976274
76.15314922186197,-33.78016358229058,36.45751475766653
77.74122050387162,-33.66470894329551,35.297854010343
79.28505084516408,-33.648087130986646,34.18708023001372
80.78261040353512,-33.57392242149057,33.06654354860847
82.25801494358488,-33.504110921567474,32.03064338563101
83.71664020707823,-33.43703441982935,30.99832621132202
85.19974903589964,-33.203103655936054,30.015983305337166
86.72024428390787,-32.81261996999535,29.120909494280653
88.2955260211441,-32.3401592921344,28.17305752121678
89.83499102625592,-31.74540249147408,27.22566256538704
91.2183070553126,-31.183020154198154,26.26810940314179
92.54578374900943,-30.823006626001508,25.413003814735724
93.87452454362979,-30.847551534690005,24.569720809190155
95.18026605979935,-31.104675687185214,24.014498248669824
96.52406727393661,-31.464052477696573,23.8160046240501
98.0106567007917,-31.940198672061786,23.9267953869114
99.54185872167051,-32.61713762731767,24.596000075866655
101.1880886618722,-33.41804432939412,25.60270518077853
102.77996792046832,-34.316552650014934,26.745123029639508
104.29329165946811,-35.20611067040343,27.939853417200855
105.67783637082086,-36.07630976419568,29.1791013981267
107.01260141296879,-36.90309259929142,30.457181605075945
108.49327467198012,-37.60437701357332,31.891597597265836
110.26340626137899,-38.281363162959266,33.258747615600996
112.24266561786138,-38.72869257171248,34.595738941441304
114.57490504616646,-38.800237770371254,35.78549079132546
117.05834848547354,-38.424957251061876,36.59446502692898
119.56643387146104,-37.82037964941643,37.10901695814597
121.86361104682287,-36.541201601630746,37.37067364647888
124.04529236130486,-35.245267299608706,37.39068015857425
126.13937323474619,-33.96655607685843,37.26621962912543
128.09393698382857,-32.579939027750356,37.218542312889475
130.0506748034979,-31.24231644440131,37.17680980402842
