-9.690101953634998821e+00,1.315063290769580462e+01,-1.429771964054091526e+01
-1.032356550599067724e+01,1.401547849629437259e+01,-1.678438642709549811e+01
-8.844827519032929075e+00,1.544175625799685747e+01,-1.944109369863992853e+01
-6.225655449615834058e+00,1.511390559769217923e+01,-1.899849080574209026e+01
-4.066347436749755850e+00,1.334047218392358403e+01,-1.776171372514939506e+01
-1.066928332604764273e+00,1.137542942451908701e+01,-1.599328866876888533e+01
2.632164340959582294e+00,9.160858349495683228e+00,-1.340073873891703826e+01
5.742813635514241177e+00,5.961056174181488920e+00,-1.028603781836715569e+01
8.221435407184287669e+00,2.227446308899871497e+00,-7.038488334948626246e+00
1.022229915962985913e+01,-1.532454396432400445e+00,-3.435294796378630444e+00
1.194275090512229198e+01,-5.148720767476190119e+00,5.141336976940437120e-01
1.369231297862995334e+01,-8.194688390712775217e+00,4.963078532235474682e+00
1.523989367544493057e+01,-1.043768687924984384e+01,9.827165788819582914e+00
1.632933717394971396e+01,-1.182640329295332648e+01,1.484217301496159358e+01
1.690469456622712130e+01,-1.243872783277663885e+01,1.966123529323415653e+01
1.775980037265458122e+01,-1.254498288704286146e+01,2.405153309310372478e+01
1.864814397720470751e+01,-1.210837379419272963e+01,2.786234782072386196e+01
1.971121812410531859e+01,-1.128446950352451061e+01,3.114958191338804383e+01
2.152179762805195296e+01,-9.823048364259779675e+00,3.359040537968240159e+01
2.358950919663519485e+01,-7.538419832770048679e+00,3.481351998058264741e+01
2.782045815596260141e+01,-5.717584768847829402e+00,3.702879393477618208e+01
3.195601861634986207e+01,-4.934840619715209264e+00,3.947851920941508297e+01
3.609520081423705307e+01,-3.534626913409242732e+00,3.947736988221282672e+01
4.008533979472298370e+01,-2.220942452489143015e+00,3.814269732933717449e+01
4.405865290545321500e+01,-1.018786677114889461e+00,3.546775716538177647e+01
4.755847168885252785e+01,5.594388512268058111e-01,3.183749332080259720e+01
5.071425988146802410e+01,2.549020485593239904e+00,2.779822530324076979e+01
5.365249630347907583e+01,4.784163065270788273e+00,2.346264282441251581e+01
5.665171855767484033e+01,6.538562263351831660e+00,1.894829241786630902e+01
5.935454072341166665e+01,8.308183939135147966e+00,1.417467685825389623e+01
6.195538284441489907e+01,1.041548684000583336e+01,9.455880555873822146e+00
6.462438479646459655e+01,1.273506382900979261e+01,4.738062757610402187e+00
6.741561007260513350e+01,1.513376186328147632e+01,1.121910625815446122e-01
7.054039750583612545e+01,1.728363156809005119e+01,-4.458966134818619587e+00
7.399556558644820825e+01,1.939250340790051297e+01,-8.870862193709564636e+00
7.773517811201560335e+01,2.158545611777953965e+01,-1.294959285387341374e+01
8.193972543582160029e+01,2.368326593285719284e+01,-1.642532726075008043e+01
8.662638574932087465e+01,2.546923398429299823e+01,-1.905261281755467806e+01
9.153334574516517819e+01,2.673156153315756711e+01,-2.098063121964001709e+01
9.642572931999163188e+01,2.766712736701342124e+01,-2.255588357821718404e+01
1.010835227749546590e+02,2.906753151066596175e+01,-2.403418205517781203e+01
1.056021949404855746e+02,3.087709350799664776e+01,-2.509997055986625014e+01
1.102975089319749458e+02,3.205071051085376865e+01,-2.587454211266134507e+01
1.150404257314642109e+02,3.235431883361135164e+01,-2.672689849368600434e+01
1.193917163271680977e+02,3.140443039749924736e+01,-2.758791143503476917e+01
1.229980452555439712e+02,2.918825191170193278e+01,-2.799602128574952786e+01
1.258967642330092787e+02,2.607364961012399363e+01,-2.746088602261156808e+01
1.293058726044934019e+02,2.257446139671337448e+01,-2.625497724213674999e+01
1.326150166175786183e+02,1.978359989768522809e+01,-2.557251167141030734e+01
1.346050879326211032e+02,1.764777554781082358e+01,-2.516218826019526489e+01
1.365952536479771879e+02,1.595821681126221137e+01,-2.419778271859069463e+01
1.385719012282270626e+02,1.411733218146434510e+01,-2.207894979195257079e+01
1.396426518550908895e+02,1.121756811688864985e+01,-1.966399421628239352e+01
1.402999274580482449e+02,7.718549257762317595e+00,-1.697417750337761788e+01
1.398648451079826316e+02,3.774290198516766282e+00,-1.418924779628543753e+01
1.387124703978057312e+02,-5.611154910408168162e-01,-1.189613499419573195e+01
1.374541734515426299e+02,-5.196799277630345770e+00,-9.521336937825486402e+00
1.360975108378735285e+02,-9.815483640062076631e+00,-6.886939719514749036e+00
1.345900470039330230e+02,-1.422038176004137178e+01,-3.951714887511074359e+00
1.331459344368994380e+02,-1.819753024184333512e+01,-4.970082003349733935e-01
1.319796690252886435e+02,-2.148261529714551443e+01,3.501799135559416687e+00
1.310605234340793857e+02,-2.435839790570245000e+01,7.715588972768163245e+00
1.303244509178638282e+02,-2.726489359531545276e+01,1.185293857094698922e+01
1.300481839429212982e+02,-3.019265052098189273e+01,1.573618011640001946e+01
1.304042155007015538e+02,-3.286441874319115186e+01,1.925181112791011984e+01
1.312679549644753934e+02,-3.503922555602710531e+01,2.230396078387418157e+01
1.326258693159816460e+02,-3.703297792065676930e+01,2.483581343795659890e+01
1.347390771631709470e+02,-3.853522593357805448e+01,2.705098215132641215e+01
1.376003547061750396e+02,-3.908724201409119559e+01,2.877969998028662957e+01
1.418422270066178612e+02,-3.999651440430869798e+01,3.056922785752961857e+01
1.469409074524896823e+02,-4.132486711472942176e+01,3.258552301754438929e+01
1.523049893909288244e+02,-4.171020984677439003e+01,3.390391321264103652e+01
1.577852973359204896e+02,-4.189674834792964475e+01,3.387800153469244435e+01
1.629820420835731909e+02,-4.126334089758923795e+01,3.184995938811804450e+01
1.675241945966180026e+02,-3.960973843278929962e+01,2.870294424309897252e+01
1.718509495052778959e+02,-3.783042440788225491e+01,2.513715244529534232e+01
1.761077583171498588e+02,-3.595418489094357284e+01,2.149950648855710966e+01
1.801416856180836987e+02,-3.344222977389339491e+01,1.794602987357040291e+01
1.840064143112253419e+02,-3.074621056411963593e+01,1.435520515897215965e+01
1.878587851841801637e+02,-2.817885825257927834e+01,1.058546964797655399e+01
1.917197728207468685e+02,-2.544082871494789799e+01,6.904924782178226472e+00
1.957188936054132853e+02,-2.261226224950181773e+01,3.406461736733344292e+00
1.997165638619961783e+02,-1.982311402572207371e+01,-2.019887921689485222e-02
2.036041713133012649e+02,-1.670258960345402599e+01,-3.022147372176557045e+00
2.074742191824200290e+02,-1.320430191032572154e+01,-5.487060135520475335e+00
2.115635365631377738e+02,-9.744781351901805166e+00,-7.671248093782909727e+00
2.160058654840412089e+02,-6.141559492321499114e+00,-9.095649498764045049e+00
2.200333414980850080e+02,-2.225879296255182993e+00,-1.079287474690820581e+01
2.242775846940909332e+02,1.527214812943884059e+00,-1.254521260439712727e+01
2.283474412748284124e+02,5.519539204847380809e+00,-1.410320526902227201e+01
2.312578627056164464e+02,1.046386479701444472e+01,-1.455425246943478257e+01
2.325059395722967679e+02,1.574873924041298068e+01,-1.311400964467934571e+01
2.321023739720245942e+02,2.045252409738617061e+01,-1.027739475965205962e+01
2.310716156085450166e+02,2.509500086694777465e+01,-7.204071727705770201e+00
2.303693557188302634e+02,2.940136680731276542e+01,-3.139017566441636209e+00
2.285640257922618730e+02,3.224002907691743047e+01,1.422722835886446102e+00
2.256789278953723397e+02,3.497450577237601976e+01,5.599815447839877613e+00
2.224732237758803137e+02,3.727073690251508253e+01,9.960324706703199027e+00
2.188739922006333529e+02,3.794710436731072178e+01,1.438451927709568423e+01
2.148116852882818932e+02,3.753188878256383987e+01,1.816024041065560723e+01
