-1.609177695428723576e+00,-2.491485002076314261e-03,1.625831459761902309e+01
-2.019544556221261722e+00,4.562060021068310885e-03,2.022715694889001625e+01
-2.922022214314138999e+00,-1.564831773341158194e-01,2.396137918415237777e+01
-4.143571130298753680e+00,-5.552463082394788474e-01,2.723655061894020690e+01
-5.499822609882355273e+00,-6.115070822938040163e-01,2.970778002122715122e+01
-6.578392288667952670e+00,2.413082140458157887e-01,3.155603900072720336e+01
-7.625231835768024879e+00,4.601198307804811871e-01,3.356882846889378413e+01
-8.368709596146000962e+00,-3.894241568871279480e-01,3.575756779777041316e+01
-8.652823972964023724e+00,-1.562478543587299651e+00,3.830169855360517062e+01
-8.163292063573987178e+00,-2.163147010501762946e+00,4.135746553475163978e+01
-6.729052374384520085e+00,-1.993516434258147507e+00,4.435524083634195591e+01
-4.682446349944385133e+00,-1.597743077409301771e+00,4.691313121162524880e+01
-2.367158802734733669e+00,-1.874566272160338887e+00,4.897084893946261985e+01
2.350230598758139451e-03,-2.506598634925701674e+00,5.064042424427345424e+01
2.335697596723655955e+00,-3.529550148629830630e+00,5.196952728408660249e+01
5.156273961887396950e+00,-4.564781523920796502e+00,5.315840007422563929e+01
8.212516937950159246e+00,-5.020447007313144638e+00,5.399335145907923561e+01
1.097242104917491545e+01,-4.734029252092341267e+00,5.478638388591066644e+01
1.393240467420083384e+01,-4.578081098142747329e+00,5.583662583780030531e+01
1.735575347154756898e+01,-4.808260260365973870e+00,5.651911726938145364e+01
2.076918149984777173e+01,-5.083612091093923091e+00,5.676392543781685873e+01
2.391815192088499842e+01,-5.333270656286838829e+00,5.715996784803772357e+01
2.698943936108779695e+01,-5.594791486178019468e+00,5.814804748919743105e+01
3.058567738297312744e+01,-5.697214450202044311e+00,5.959466029044860136e+01
3.475162453247376959e+01,-5.177904317867233708e+00,6.016211792916630685e+01
3.856281857243161681e+01,-4.791279041920917692e+00,6.001826864883153689e+01
4.191758784803784721e+01,-4.568033394915709700e+00,6.003276454106538296e+01
4.545088476535323707e+01,-4.627186089404722757e+00,6.021377370621086556e+01
4.978822930851625017e+01,-4.630992892456507803e+00,5.970017344070264897e+01
5.401783441347915016e+01,-4.520938114485748116e+00,5.813250050223837206e+01
5.752776457959640055e+01,-4.569106005687803673e+00,5.565509342976511675e+01
6.029120239075504628e+01,-4.689930316425583889e+00,5.284990319286606564e+01
6.243191724677585341e+01,-4.855458949012328773e+00,4.989064717284441741e+01
6.417248062403709241e+01,-4.992381900444750720e+00,4.720277421118750993e+01
6.616637418077799282e+01,-5.277336556418593005e+00,4.503394093622683414e+01
6.849762322504683709e+01,-5.462497859332784422e+00,4.306075143004054695e+01
7.096541440216665819e+01,-5.361872179649698644e+00,4.133161535692339328e+01
7.355401575677711890e+01,-5.070696124880272215e+00,3.996596277787655538e+01
7.620367574686386547e+01,-4.804645259657951861e+00,3.851378740197402095e+01
7.872088454568526572e+01,-4.931706326034779764e+00,3.690528568545419574e+01
8.099825121594666655e+01,-5.263385732182503496e+00,3.523895358870650796e+01
8.322553079888422189e+01,-5.529908078379061287e+00,3.374852657454189142e+01
8.554733230125275156e+01,-5.699074882511786733e+00,3.237034061235424076e+01
8.775609433284886052e+01,-5.838661776248274649e+00,3.120099030057290790e+01
8.982783109607120764e+01,-5.835717344951584451e+00,3.050498625479594494e+01
9.210449147883480236e+01,-5.661938451910471848e+00,3.016446989734673068e+01
9.474247866722173228e+01,-5.329191198263844242e+00,2.982150915178362638e+01
9.752552022438308654e+01,-4.994247647612161778e+00,2.949796600945500913e+01
9.989967039817233285e+01,-4.672642771547330653e+00,2.973487969933951192e+01
1.018587456022632551e+02,-4.193285400168688781e+00,3.096692267012704392e+01
1.037806511357183155e+02,-3.616939243526016146e+00,3.295631800340814976e+01
1.059695314129220947e+02,-3.061742492970055185e+00,3.505038147848839714e+01
1.084027566025869902e+02,-2.576683432521139849e+00,3.696813888063124409e+01
1.110148383232150451e+02,-2.099824815745437334e+00,3.861765587078878070e+01
1.140756386520247077e+02,-1.703106198164069607e+00,3.988525308670906355e+01
1.174570397698667961e+02,-1.421743065719672128e+00,4.018238973934642644e+01
1.206088919356850937e+02,-1.101105265711393999e+00,3.993336059665573856e+01
1.235651702230610738e+02,-8.868050075073717897e-01,3.965014139892380030e+01
1.264791902984813561e+02,-8.045834532354693147e-01,3.935936392716983079e+01
1.295146031629145682e+02,-7.274762214752948930e-01,3.896223196092987706e+01
1.324658344818034550e+02,-7.321796190384077807e-01,3.853018962264865621e+01
1.354310076578757958e+02,-7.002029562511951077e-01,3.809633042241460288e+01
1.384757098627348455e+02,-6.684554419326302899e-01,3.773804189398337172e+01
1.418303484488020558e+02,-4.262239201209579442e-01,3.731208748388972651e+01
1.452903664343045875e+02,-1.515393392163720543e-01,3.646790608448198867e+01
1.484160360833852224e+02,1.477931918727876659e-01,3.531322277638249574e+01
1.511296837679032876e+02,7.354558401696543735e-01,3.426050482847668377e+01
1.539302922134150151e+02,1.496375685708229097e+00,3.319192934434958886e+01
1.567178315712324945e+02,2.170632542983494062e+00,3.187262387295326960e+01
1.593252370526913921e+02,2.607428176212853721e+00,3.040273204676007524e+01
1.617644326599574072e+02,2.935639361615133947e+00,2.901780884971704921e+01
1.644309458539433138e+02,3.039256526756942911e+00,2.760986047395878984e+01
1.671478287819251705e+02,2.817798190359578570e+00,2.610058275942867922e+01
1.699224938766144533e+02,2.383551371248175510e+00,2.458156965905770264e+01
1.725709262866177198e+02,2.117023241263393363e+00,2.263895943734216232e+01
1.749174426277697876e+02,2.122131559178241034e+00,2.048463980498135228e+01
1.769696471557918755e+02,2.304188768816266553e+00,1.847850672336246802e+01
1.791756503786774601e+02,2.426193410300766740e+00,1.667510399754250727e+01
1.815086810839010525e+02,2.240306157734686554e+00,1.490142559297384395e+01
1.838011825158380361e+02,1.772233034367555859e+00,1.320528376307798268e+01
1.858626770963281558e+02,1.789776773010899102e+00,1.152564023965288875e+01
1.878997240949043999e+02,2.347662481390660361e+00,1.000408775010743057e+01
1.898824413343278081e+02,3.245513927642652341e+00,9.096746264078570121e+00
1.916004506056686694e+02,4.717132496592526536e+00,8.750171699017487370e+00
1.930287403155301433e+02,6.354049287858399175e+00,8.816166057555493651e+00
1.941892317252851683e+02,8.082376772244769469e+00,9.068870939729000824e+00
1.951248207403576487e+02,9.763727676867423710e+00,9.323264565656835146e+00
1.960627497422426302e+02,1.142440551531241866e+01,9.615785113894700586e+00
1.970552618583240587e+02,1.293483996022484916e+01,1.002045105510214285e+01
1.981242383639626610e+02,1.438062179726715506e+01,1.060281192327309085e+01
1.992091211210936024e+02,1.579600091791261285e+01,1.133989759873124825e+01
2.001516160817978403e+02,1.711709901763485675e+01,1.211646378474161523e+01
2.008791776909898203e+02,1.839845009897057793e+01,1.288695367908483824e+01
2.014398038728022300e+02,1.953604496743489349e+01,1.371945754790072058e+01
2.017879550028132769e+02,2.045975784353580806e+01,1.461783722278624253e+01
2.020555140415520157e+02,2.146224333970807763e+01,1.560498768511520318e+01
2.021699851740308418e+02,2.256200633048183590e+01,1.667629360159770968e+01
2.021471104171690740e+02,2.379477107805336544e+01,1.767081808900034900e+01
2.020538895617080186e+02,2.493129260831496907e+01,1.841266958104599993e+01
2.018879713433089194e+02,2.627900470129730337e+01,1.920063497153595833e+01
-1.736251711955567378e+00,-1.388583071966026816e+00,1.619651459721736586e+01
-2.069070804065614499e+00,-1.508227681861841640e+00,2.000525199459863757e+01
-2.963675829166781739e+00,-1.957758569668697657e+00,2.370370638752605075e+01
-4.238432750726739862e+00,-2.543076766351475282e+00,2.698660877082999576e+01
-5.573472883977839132e+00,-2.786733564162936716e+00,2.948507228313622619e+01
-6.598075921023994539e+00,-2.050029020198934848e+00,3.134833878301356691e+01
-7.590434327732062947e+00,-1.946426346741548796e+00,3.338538606993508040e+01
-8.203399512310856068e+00,-2.879027439237881403e+00,3.555119329281476581e+01
-8.368315168812326732e+00,-4.118718020259319879e+00,3.799741079834895885e+01
-7.855409718664518870e+00,-4.819842735811736389e+00,4.092651249657868817e+01
-6.581811501451174884e+00,-4.846570244295433483e+00,4.385028280365254005e+01
-4.677589599639099482e+00,-4.664801217336322914e+00,4.640631013429966600e+01
-2.575049869204383501e+00,-5.134729048249263350e+00,4.857988855195170430e+01
-4.160736904003769498e-01,-5.997694635604886138e+00,5.037625849959296431e+01
1.899725418627522089e+00,-7.153227640174712576e+00,5.185754673913634605e+01
4.725652335735772702e+00,-8.311950241907021919e+00,5.309770974019799183e+01
7.970302553522739863e+00,-8.769838483104040350e+00,5.397692393677857581e+01
1.102444045520168814e+01,-8.377300162489996538e+00,5.452600759564953137e+01
1.402445418592568416e+01,-8.287947159774603278e+00,5.515532425119739912e+01
1.732510257420980437e+01,-8.589600892247657882e+00,5.561722859580307698e+01
